	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
GH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH73	85	85	6051	6051	2242	2242	2987	2987	3324	3324	1012	1012	1823	1823	923	923	1275	1275	1279	154	25	154	25	1279	33	1019	1275	33	1275	1019	4057	4057	23	174	1088	1088	23	174	371	5573	65	164	371	65	164	66	5573	66	4493	86	50	86	50	4493	8189	81	37	32	81	32	37	8189	320	1129	1129	24	24	5292	98	98	40	5292	156	40	783	2974	783	1647	3412	2974	1647	3412	156	409	409	36	36	106	16	106	16	145	145	89	3457	4474	89	4259	4259	3457	250	3296	2739	2739	250	4474	1215	3296	96	96	2347	141	141	1996	1215	2347	152	1996	320	152	59	59	4628	1568	1568	1429	4628	1429	707	707	31	31	60	60	44	67	44	67	329	329	603	603	112	112	72	147	72	147	3116	3116	4376	130	4376	130	2977	8835	2977	140	8835	140	2074	2722	2722	1325	1325	2074	2301	2301	3660	3660	31769	31769	102467	102467	23478	42326	23478	42326	72247	24185	24185	72247	12451	12451	81798	42591	81798	42591	27429	27429	19837	19837
GH74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	1	1	0	0	0	0	8	0	8	0	0	5	5
GH77	8303	8303	38259	38259	42189	42189	68951	68951	98763	98763	53323	53323	98854	98854	48861	48861	41301	41301	67530	27288	6986	27288	6986	67530	11648	64123	46593	11648	46593	64123	29865	29865	10007	44272	25143	25143	10007	44272	68973	66633	33524	25794	68973	33524	25794	14479	66633	14479	76255	19146	12645	19146	12645	76255	98504	9092	10916	17728	9092	17728	10916	98504	105612	34464	34464	3804	3804	87736	14129	14129	46209	87736	73011	46209	61764	70934	61764	35762	118092	70934	35762	118092	73011	83244	83244	12541	12541	10701	3622	10701	3622	20160	20160	24592	99884	101439	24592	35709	35709	99884	1074834	72590	68424	68424	1074834	101439	69424	72590	30036	30036	117516	20787	20787	87847	69424	117516	36404	87847	105612	36404	6231	6231	62849	46807	46807	39317	62849	39317	41060	41060	5231	5231	22371	22371	42449	37941	42449	37941	39737	39737	41141	41141	14378	14378	18027	50094	18027	50094	60042	60042	51003	50907	51003	50907	73092	45295	73092	31223	45295	31223	125579	73429	73429	104136	104136	125579	92577	92577	70064	70064	980598	980598	1244536	1244536	762722	897861	762722	897861	909358	520101	520101	909358	821279	821279	1028521	760799	1028521	760799	1423208	1423208	1153048	1153048
GH79	0	0	19	19	381	381	1177	1177	187	187	45	45	185	185	20	20	49	49	198	0	0	0	0	198	0	106	98	0	98	106	10	10	1	0	89	89	1	0	78	135	0	0	78	0	0	0	135	0	46	0	3	0	3	46	74	1	0	0	1	0	0	74	2	36	36	0	0	733	1	1	0	733	1	0	7	495	7	11	145	495	11	145	1	0	0	0	0	1	0	1	0	0	0	0	186	665	0	48	48	186	0	41	61	61	0	665	108	41	0	0	42	1	1	836	108	42	0	836	2	0	0	0	509	14	14	71	509	71	315	315	0	0	0	0	0	0	0	0	31	31	0	0	1	1	0	0	0	0	33	33	105	0	105	0	158	3505	158	0	3505	0	125	31	31	76	76	125	242	242	104	104	4765	4765	2798	2798	2593	8116	2593	8116	1074	681	681	1074	467	467	3137	11379	3137	11379	1361	1361	246	246
GH8	94	94	2767	2767	2596	2596	8142	8142	6426	6426	4610	4610	4934	4934	19478	19478	4945	4945	2626	0	951	0	951	2626	0	3042	8019	0	8019	3042	818	818	24	616	5650	5650	24	616	5716	4982	230	333	5716	230	333	17	4982	17	9810	157	0	157	0	9810	4479	27	138	0	27	0	138	4479	17726	996	996	273	273	7266	411	411	85	7266	6059	85	6825	3406	6825	2042	12753	3406	2042	12753	6059	2124	2124	1	1	21	706	21	706	173	173	614	7843	4977	614	5881	5881	7843	427	7779	3129	3129	427	4977	6919	7779	349	349	12014	0	0	6356	6919	12014	298	6356	17726	298	1	1	12036	8297	8297	1707	12036	1707	4341	4341	380	380	552	552	167	505	167	505	1003	1003	0	0	10	10	82	612	82	612	7168	7168	3500	371	3500	371	5641	8527	5641	5	8527	5	18225	7753	7753	27499	27499	18225	2227	2227	10373	10373	208361	208361	122149	122149	31566	79726	31566	79726	128182	12957	12957	128182	51307	51307	102758	92547	102758	92547	75984	75984	83814	83814
GH82	4	4	56	56	150	150	615	615	418	418	26	26	254	254	112	112	97	97	235	0	1	0	1	235	0	285	80	0	80	285	6	6	1	0	49	49	1	0	105	303	0	0	105	0	0	2	303	2	168	0	0	0	0	168	128	8	0	0	8	0	0	128	34	116	116	0	0	345	7	7	0	345	4	0	64	1169	64	151	213	1169	151	213	4	0	0	0	0	4	0	4	0	0	0	3	204	160	3	79	79	204	15	766	318	318	15	160	45	766	0	0	653	1	1	398	45	653	0	398	34	0	2	2	176	57	57	60	176	60	67	67	0	0	0	0	0	0	0	0	180	180	2	2	2	2	0	0	0	0	531	531	321	0	321	0	103	340	103	1	340	1	1015	59	59	367	367	1015	213	213	1439	1439	402	402	9948	9948	623	7812	623	7812	1989	577	577	1989	447	447	2363	3349	2363	3349	10722	10722	8626	8626
GH84	210	210	4316	4316	5083	5083	5309	5309	5804	5804	10233	10233	22149	22149	422	422	3727	3727	18967	2609	95	2609	95	18967	38	7981	581	38	581	7981	6273	6273	55	2641	1307	1307	55	2641	10370	13898	1945	350	10370	1945	350	320	13898	320	2948	233	127	233	127	2948	23855	42	914	95	42	95	914	23855	2395	8523	8523	72	72	7021	190	190	763	7021	434	763	14372	12087	14372	1631	14829	12087	1631	14829	434	1129	1129	24	24	32	3	32	3	395	395	1433	6776	30970	1433	4090	4090	6776	398	17885	10608	10608	398	30970	14901	17885	75	75	7308	781	781	9879	14901	7308	1010	9879	2395	1010	112	112	8806	5237	5237	6941	8806	6941	10598	10598	1	1	1185	1185	1261	2461	1261	2461	8777	8777	566	566	259	259	245	1618	245	1618	4064	4064	5212	1710	5212	1710	11556	8374	11556	825	8374	825	27946	5192	5192	6311	6311	27946	73331	73331	10187	10187	74111	74111	230586	230586	214833	242289	214833	242289	138783	41469	41469	138783	161613	161613	64818	129418	64818	129418	147383	147383	325715	325715
GH88	477	477	6732	6732	18605	18605	8692	8692	20386	20386	14903	14903	36419	36419	1416	1416	4555	4555	45020	128	191	128	191	45020	103	14724	1449	103	1449	14724	9497	9497	284	318	1851	1851	284	318	18576	13436	186	645	18576	186	645	227	13436	227	5976	321	200	321	200	5976	33655	558	300	347	558	347	300	33655	10524	15898	15898	145	145	15201	178	178	190	15201	4192	190	30811	22682	30811	4218	24230	22682	4218	24230	4192	587	587	352	352	471	654	471	654	192	192	235	18133	56698	235	9712	9712	18133	2988	39402	15348	15348	2988	56698	19363	39402	113	113	28887	176	176	15892	19363	28887	324	15892	10524	324	161	161	19154	11257	11257	11391	19154	11391	16949	16949	233	233	185	185	138	237	138	237	12512	12512	169	169	207	207	145	475	145	475	12118	12118	8824	122	8824	122	20881	12148	20881	684	12148	684	38915	14131	14131	9640	9640	38915	86983	86983	17738	17738	72325	72325	464746	464746	256770	357945	256770	357945	333725	92874	92874	333725	249301	249301	146180	359594	146180	359594	228344	228344	592224	592224
GH9	48427	48427	78813	78813	85076	85076	108050	108050	168447	168447	88965	88965	165986	165986	111509	111509	75631	75631	145414	25300	43284	25300	43284	145414	11582	79442	116113	11582	116113	79442	43991	43991	36658	40808	48928	48928	36658	40808	62843	149463	19296	32832	62843	19296	32832	32610	149463	32610	105911	15488	14888	15488	14888	105911	167240	58305	13204	17355	58305	17355	13204	167240	281182	82442	82442	10981	10981	153742	23023	23023	27697	153742	436925	27697	93874	117881	93874	60463	194444	117881	60463	194444	436925	57148	57148	10471	10471	31848	14674	31848	14674	14338	14338	26399	122864	157518	26399	82714	82714	122864	1114323	82749	81485	81485	1114323	157518	173725	82749	30193	30193	131009	14461	14461	101033	173725	131009	40143	101033	281182	40143	13217	13217	83725	83996	83996	131796	83725	131796	116777	116777	23307	23307	23625	23625	35688	43501	35688	43501	35747	35747	26636	26636	7981	7981	8452	43327	8452	43327	135319	135319	72692	49254	72692	49254	84052	64302	84052	20432	64302	20432	217905	96134	96134	192301	192301	217905	345830	345830	157180	157180	2793634	2793634	2003557	2003557	1803333	1185089	1803333	1185089	1718449	796715	796715	1718449	1529578	1529578	2061159	1776444	2061159	1776444	1992322	1992322	2180935	2180935
GH94	68	68	4355	4355	6597	6597	19323	19323	4877	4877	9263	9263	9306	9306	2210	2210	3741	3741	6429	13	5	13	5	6429	24	3663	4429	24	4429	3663	205	205	46	20	5012	5012	46	20	643	15487	28	9	643	28	9	58	15487	58	4518	13	2	13	2	4518	15357	185	28	53	185	53	28	15357	612	2646	2646	1	1	14976	51	51	16	14976	284	16	1464	8256	1464	7172	21453	8256	7172	21453	284	177	177	29	29	85	48	85	48	23	23	44	8278	3975	44	2459	2459	8278	278	4318	1919	1919	278	3975	3943	4318	13	13	8344	7	7	7202	3943	8344	14	7202	612	14	36	36	12122	3194	3194	4833	12122	4833	5131	5131	2	2	38	38	20	19	20	19	2723	2723	67	67	465	465	4	13	4	13	7706	7706	18329	104	18329	104	9077	2764	9077	8	2764	8	7800	11830	11830	3729	3729	7800	732	732	17892	17892	67621	67621	84212	84212	37954	78509	37954	78509	79844	9366	9366	79844	38182	38182	89573	96738	89573	96738	159390	159390	71086	71086
GH95	9879	9879	39175	39175	92940	92940	48961	48961	90982	90982	60534	60534	94255	94255	51761	51761	31835	31835	187979	21948	11380	21948	11380	187979	6933	66776	43766	6933	43766	66776	36852	36852	8400	21488	22134	22134	8400	21488	95615	72464	23041	22764	95615	23041	22764	11223	72464	11223	57849	16297	12763	16297	12763	57849	98298	8259	9941	25185	8259	25185	9941	98298	134371	71834	71834	4135	4135	90431	9625	9625	56230	90431	83924	56230	88915	103086	88915	25775	105512	103086	25775	105512	83924	47500	47500	13653	13653	10237	2649	10237	2649	17148	17148	18856	69892	232125	18856	40352	40352	69892	50026	135973	84982	84982	50026	232125	72055	135973	17181	17181	74518	12623	12623	70782	72055	74518	26730	70782	134371	26730	5036	5036	75576	61161	61161	28089	75576	28089	92873	92873	1997	1997	16330	16330	49981	20772	49981	20772	60025	60025	26939	26939	10418	10418	7684	39069	7684	39069	58149	58149	25545	44382	25545	44382	96499	52750	96499	23975	52750	23975	138985	76834	76834	125274	125274	138985	237014	237014	72786	72786	1362740	1362740	1666339	1666339	1188075	1520311	1188075	1520311	1039789	227725	227725	1039789	1028986	1028986	582673	1345116	582673	1345116	1120869	1120869	2137600	2137600
GH97	1507	1507	13541	13541	42900	42900	23936	23936	29956	29956	25587	25587	83087	83087	44826	44826	9321	9321	65298	14576	1599	14576	1599	65298	2104	27276	28508	2104	28508	27276	22005	22005	800	14022	22280	22280	800	14022	33472	25139	6784	18129	33472	6784	18129	3473	25139	3473	35025	11409	4973	11409	4973	35025	57417	554	4145	3513	554	3513	4145	57417	156208	30314	30314	1969	1969	30547	7246	7246	24317	30547	4282	24317	66594	43077	66594	13262	45007	43077	13262	45007	4282	35753	35753	1630	1630	1280	557	1280	557	7941	7941	12282	27135	76975	12282	21721	21721	27135	4487	54981	29671	29671	4487	76975	54157	54981	10368	10368	45179	4751	4751	27629	54157	45179	13452	27629	156208	13452	3478	3478	28785	30423	30423	30862	28785	30862	40639	40639	746	746	7962	7962	19852	11439	19852	11439	26412	26412	13628	13628	7455	7455	3749	23206	3749	23206	21154	21154	11800	10067	11800	10067	25559	19681	25559	12751	19681	12751	72028	42997	42997	98327	98327	72028	168105	168105	31432	31432	779080	779080	847611	847611	576576	489056	576576	489056	650098	81675	81675	650098	431358	431358	234075	551563	234075	551563	322917	322917	1022653	1022653
GH99	1	1	11	11	521	521	97	97	101	101	73	73	161	161	0	0	83	83	2179	0	0	0	0	2179	0	133	15	0	15	133	959	959	0	0	290	290	0	0	100	496	0	0	100	0	0	0	496	0	1	0	0	0	0	1	132	0	0	0	0	0	0	132	29	191	191	0	0	101	0	0	0	101	0	0	275	366	275	10	126	366	10	126	0	0	0	0	0	0	0	0	0	0	0	0	254	1223	0	115	115	254	0	382	898	898	0	1223	422	382	0	0	138	0	0	133	422	138	0	133	29	0	0	0	56	23	23	155	56	155	224	224	0	0	0	0	0	0	0	0	100	100	0	0	1	1	0	0	0	0	298	298	51	0	51	0	408	385	408	0	385	0	154	101	101	46	46	154	5005	5005	614	614	78	78	17310	17310	1821	2295	1821	2295	7463	0	0	7463	897	897	903	9877	903	9877	4166	4166	6165	6165
GT1	4708	4708	39374	39374	7867	7867	40380	40380	46858	46858	13597	13597	30957	30957	15420	15420	20107	20107	30757	7962	12698	7962	12698	30757	4554	23295	16834	4554	16834	23295	32113	32113	7034	10884	7550	7550	7034	10884	20557	15826	16743	11108	20557	16743	11108	7950	15826	7950	44450	5882	14108	5882	14108	44450	44334	12470	8997	14324	12470	14324	8997	44334	8661	11198	11198	2865	2865	30174	6091	6091	23644	30174	33121	23644	28708	19067	28708	12819	39866	19067	12819	39866	33121	18646	18646	13308	13308	9823	5480	9823	5480	10430	10430	6347	49852	45074	6347	25837	25837	49852	23763	29867	27304	27304	23763	45074	30887	29867	24443	24443	42859	7500	7500	43236	30887	42859	14291	43236	8661	14291	3445	3445	52752	16785	16785	9293	52752	9293	9975	9975	5733	5733	19908	19908	24031	8087	24031	8087	12440	12440	18986	18986	3556	3556	5779	18606	5779	18606	29097	29097	49078	34936	49078	34936	19771	67205	19771	13662	67205	13662	30181	18982	18982	28443	28443	30181	21915	21915	29404	29404	559822	559822	450451	450451	344013	514918	344013	514918	683947	247852	247852	683947	362499	362499	436497	336413	436497	336413	854517	854517	419155	419155
GT10	10	10	173	173	54	54	428	428	1513	1513	815	815	116	116	48	48	535	535	244	0	1	0	1	244	0	219	446	0	446	219	41	41	3	0	51	51	3	0	26	3084	0	3	26	0	3	0	3084	0	78	0	2	0	2	78	1518	0	1	0	0	0	1	1518	56	133	133	1	1	159	1	1	0	159	5	0	176	381	176	219	71	381	219	71	5	0	0	0	0	0	0	0	0	1	1	4	1242	160	4	53	53	1242	7	355	695	695	7	160	267	355	1	1	248	0	0	196	267	248	0	196	56	0	0	0	340	46	46	120	340	120	821	821	0	0	1	1	0	0	0	0	183	183	0	0	8	8	2	1	2	1	279	279	287	1	287	1	407	203	407	0	203	0	1111	1018	1018	997	997	1111	4952	4952	1005	1005	55	55	8815	8815	1991	9235	1991	9235	2690	25	25	2690	2706	2706	1264	4495	1264	4495	5439	5439	5787	5787
GT11	4	4	121	121	660	660	1593	1593	2340	2340	660	660	525	525	123	123	505	505	2865	192	56	192	56	2865	1	742	227	1	227	742	346	346	5	17	161	161	5	17	224	1311	9	129	224	9	129	1	1311	1	1260	73	225	73	225	1260	2866	0	31	180	0	180	31	2866	1198	273	273	4	4	2569	63	63	0	2569	32	0	277	1545	277	755	2744	1545	755	2744	32	199	199	26	26	1	1	1	1	19	19	210	3938	338	210	119	119	3938	14	421	869	869	14	338	2545	421	0	0	1439	16	16	2018	2545	1439	25	2018	1198	25	71	71	1558	134	134	261	1558	261	312	312	0	0	219	219	0	25	0	25	215	215	1	1	102	102	0	45	0	45	467	467	798	14	798	14	1412	176	1412	158	176	158	940	1693	1693	589	589	940	1870	1870	890	890	4883	4883	8750	8750	13435	7545	13435	7545	17250	366	366	17250	19321	19321	9067	30100	9067	30100	20244	20244	20809	20809
GT12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	345	0	2	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11497	0	0	11497	0	0	1	0	1	0	0	0	0	0
GT13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	1	0	0	1	0	0	91	91	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	113	0	1	1	0	0
GT14	0	0	3	3	7	7	327	327	155	155	21	21	310	310	3	3	65	65	19	1	0	1	0	19	0	6	55	0	55	6	40	40	0	0	1	1	0	0	1	66	0	0	1	0	0	0	66	0	4	0	0	0	0	4	157	0	0	0	0	0	0	157	1	129	129	0	0	12	0	0	0	12	0	0	32	21	32	14	15	21	14	15	0	0	0	0	0	0	0	0	0	0	0	0	246	21	0	0	0	246	0	521	2074	2074	0	21	987	521	0	0	1556	0	0	131	987	1556	0	131	1	0	0	0	6	71	71	29	6	29	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	9	9	272	0	272	0	1	59	1	0	59	0	27	5	5	79	79	27	21	21	13	13	5	5	9099	9099	17	257	17	257	203	21	21	203	112	112	37	104	37	104	77	77	49	49
GT15	2	2	0	0	1	1	2	2	0	0	0	0	0	0	2	2	0	0	1	0	1	0	1	1	4	1	0	4	0	1	0	0	0	4	6	6	0	4	0	2	6	7	0	6	7	3	2	3	1	0	1	0	1	1	0	5	5	9	5	9	5	0	0	0	0	0	0	0	2	2	7	0	3	7	0	0	0	0	2	0	0	2	3	5	5	4	4	0	3	0	3	6	6	4	0	0	4	7	7	0	1	0	0	0	1	0	0	0	35	35	0	1	1	0	0	0	9	0	0	9	2	2	0	0	0	1	0	1	3	3	0	0	5	5	9	2	9	2	0	0	5	5	3	3	0	8	0	8	0	0	0	14	0	14	1	1	1	3	1	3	0	0	0	0	0	0	0	0	0	0	89	89	1	1	2	172	2	172	0	2	2	0	3	3	4	114	4	114	0	0	13	13
GT16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT17	0	0	6	6	38	38	50	50	10	10	76	76	99	99	24	24	118	118	2	1	0	1	0	2	0	81	37	0	37	81	2	2	0	2	12	12	0	2	5	53	1	4	5	1	4	0	53	0	1	0	2	0	2	1	25	0	0	1	0	1	0	25	192	7	7	2	2	48	1	1	0	48	0	0	11	30	11	27	52	30	27	52	0	0	0	2	2	0	0	0	0	1	1	1	31	419	1	6	6	31	0	415	9	9	0	419	6	415	0	0	31	1	1	159	6	31	0	159	192	0	3	3	74	12	12	219	74	219	2	2	0	0	0	0	0	3	0	3	3	3	4	4	2	2	1	0	1	0	23	23	12	0	12	0	121	6	121	0	6	0	60	7	7	16	16	60	17	17	325	325	1681	1681	136	136	46	47	46	47	3677	0	0	3677	18	18	7026	1583	7026	1583	1022	1022	39	39
GT18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	2	4	4	2	1	1	3	1	3	1	2	2	0	0
GT19	1774	1774	6150	6150	9764	9764	9029	9029	11800	11800	7100	7100	26835	26835	6961	6961	9801	9801	17250	8420	1111	8420	1111	17250	3978	8371	5165	3978	5165	8371	9540	9540	1708	9148	4394	4394	1708	9148	17969	14059	5274	9385	17969	5274	9385	2984	14059	2984	14422	4744	3333	4744	3333	14422	22885	1464	3364	3415	1464	3415	3364	22885	28484	7440	7440	1069	1069	14379	3602	3602	18428	14379	9289	18428	14323	17401	14323	3229	15842	17401	3229	15842	9289	20164	20164	1325	1325	2429	1601	2429	1601	5388	5388	8819	13968	40859	8819	10126	10126	13968	7983	23908	13179	13179	7983	40859	16430	23908	9158	9158	12499	5758	5758	14606	16430	12499	12784	14606	28484	12784	2441	2441	14776	7134	7134	6442	14776	6442	10643	10643	1916	1916	6665	6665	11882	9806	11882	9806	7227	7227	8688	8688	4535	4535	5031	12731	5031	12731	7608	7608	6964	11006	6964	11006	13626	10380	13626	9170	10380	9170	24364	9206	9206	24235	24235	24364	45842	45842	10668	10668	294263	294263	317285	317285	239512	350027	239512	350027	173373	173623	173623	173373	278008	278008	131154	229851	131154	229851	206722	206722	319559	319559
