	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
map03070	285025	285025	705247	705247	797017	797017	986471	986471	1409057	1409057	692993	692993	1497093	1497093	462380	462380	608976	608976	1071322	351794	319873	351794	319873	1071322	144415	1100915	653834	144415	653834	1100915	528127	528127	247164	588811	351956	351956	247164	588811	721315	894777	767059	606798	721315	767059	606798	224405	894777	224405	1118159	303655	179570	303655	179570	1118159	1566822	442076	167934	186845	442076	186845	167934	1566822	889904	545664	545664	92134	92134	1388796	505881	505881	496613	1388796	3164814	496613	1081376	1137225	1081376	676046	1503233	1137225	676046	1503233	3164814	896628	896628	146907	146907	250074	95775	250074	95775	312214	312214	332344	1242001	1584341	332344	1132705	1132705	1242001	3631072	1093672	1172905	1172905	3631072	1584341	1122646	1093672	848069	848069	1495476	253363	253363	1160677	1122646	1495476	504488	1160677	889904	504488	138526	138526	955745	677467	677467	1012652	955745	1012652	780473	780473	230707	230707	276969	276969	479764	512543	479764	512543	592602	592602	397147	397147	177599	177599	202844	1795827	202844	1795827	1136272	1136272	791313	733481	791313	733481	965454	910182	965454	376243	910182	376243	1824586	911862	911862	1197166	1197166	1824586	1556771	1556771	1045517	1045517	17199243	17199243	20040216	20040216	14568736	13572095	14568736	13572095	14783856	7134333	7134333	14783856	14173636	14173636	16608374	12893052	16608374	12893052	18737310	18737310	14942420	14942420
map03320	14477	14477	87918	87918	106326	106326	113877	113877	185831	185831	104221	104221	246646	246646	74528	74528	85151	85151	168321	55265	118273	55265	118273	168321	19680	121668	68428	19680	68428	121668	114626	114626	19644	94563	52052	52052	19644	94563	144803	152707	56197	59513	144803	56197	59513	21246	152707	21246	125519	40527	27330	40527	27330	125519	234770	29192	35084	27626	29192	27626	35084	234770	190254	82574	82574	46901	46901	221527	35997	35997	83906	221527	175309	83906	176255	160201	176255	66120	228310	160201	66120	228310	175309	135288	135288	23880	23880	21280	12349	21280	12349	40761	40761	57759	188400	298296	57759	96015	96015	188400	75521	202749	164675	164675	75521	298296	158853	202749	47983	47983	183667	33402	33402	170685	158853	183667	118240	170685	190254	118240	16075	16075	140380	92636	92636	90249	140380	90249	101361	101361	80841	80841	55119	55119	90303	70189	90303	70189	87837	87837	71640	71640	28164	28164	32775	90332	32775	90332	111715	111715	97902	150718	97902	150718	147660	100987	147660	63943	100987	63943	267772	143819	143819	203050	203050	267772	346331	346331	164097	164097	1819582	1819582	3170787	3170787	2248203	2464553	2248203	2464553	2146879	1389496	1389496	2146879	2378086	2378086	1723937	1934915	1723937	1934915	2213836	2213836	3069115	3069115
map03410	94798	94798	236259	236259	244889	244889	441562	441562	582120	582120	318526	318526	644875	644875	351068	351068	263219	263219	442477	176043	87854	176043	87854	442477	71588	415819	273625	71588	273625	415819	191002	191002	102223	232114	153828	153828	102223	232114	279985	405959	185207	176770	279985	185207	176770	112645	405959	112645	409100	109225	102209	109225	102209	409100	618713	154192	88712	142316	154192	142316	88712	618713	837912	220986	220986	28785	28785	502187	93256	93256	382207	502187	1395186	382207	370873	437796	370873	172282	898508	437796	172282	898508	1395186	401425	401425	92579	92579	117935	46374	117935	46374	139698	139698	167245	582607	729744	167245	243839	243839	582607	942416	503005	412721	412721	942416	729744	451342	503005	222346	222346	663107	115985	115985	556194	451342	663107	240235	556194	837912	240235	50196	50196	470549	306525	306525	245860	470549	245860	226759	226759	62016	62016	160713	160713	474959	211326	474959	211326	210640	210640	245632	245632	88351	88351	94773	239134	94773	239134	368134	368134	354074	418654	354074	418654	415618	315035	415618	222574	315035	222574	854650	388106	388106	538646	538646	854650	747596	747596	478998	478998	8264270	8264270	8233122	8233122	5421615	7216117	5421615	7216117	6631624	3651891	3651891	6631624	5823549	5823549	6204609	5674267	6204609	5674267	8554372	8554372	7900739	7900739
map03420	123927	123927	412028	412028	429866	429866	611351	611351	842179	842179	461810	461810	879275	879275	316446	316446	375316	375316	672670	288425	132110	288425	132110	672670	114940	614814	331805	114940	331805	614814	311272	311272	141384	460909	217476	217476	141384	460909	508135	622679	319685	311580	508135	319685	311580	172593	622679	172593	648065	211617	152327	211617	152327	648065	963976	216701	158608	209491	216701	209491	158608	963976	641734	336034	336034	46948	46948	752086	162571	162571	538162	752086	1636888	538162	620540	665723	620540	326057	1165305	665723	326057	1165305	1636888	720560	720560	163767	163767	162179	63877	162179	63877	242255	242255	293516	812851	971131	293516	394174	394174	812851	1493843	697896	624028	624028	1493843	971131	685407	697896	336105	336105	956391	177400	177400	757856	685407	956391	428943	757856	641734	428943	83469	83469	605426	464268	464268	406283	605426	406283	398185	398185	92311	92311	267305	267305	605883	376098	605883	376098	364336	364336	422197	422197	156654	156654	150068	434479	150068	434479	574754	574754	532951	701657	532951	701657	604594	434966	604594	341314	434966	341314	1149813	613598	613598	775424	775424	1149813	955968	955968	752285	752285	9097072	9097072	11430926	11430926	8074402	9906657	8074402	9906657	8905584	5684314	5684314	8905584	8706169	8706169	8995971	8172879	8995971	8172879	11851018	11851018	10507043	10507043
map03430	399722	399722	771239	771239	732852	732852	1115441	1115441	1582855	1582855	874796	874796	1709191	1709191	601536	601536	653926	653926	1249485	508221	380578	508221	380578	1249485	200883	1078476	633344	200883	633344	1078476	521762	521762	358617	947620	410770	410770	358617	947620	891791	1026558	485438	747986	891791	485438	747986	335660	1026558	335660	1277977	331084	281808	331084	281808	1277977	1671845	575490	310344	351217	575490	351217	310344	1671845	1161799	600785	600785	95960	95960	1599799	531495	531495	835668	1599799	4644718	835668	1300921	1211148	1300921	771379	1978853	1211148	771379	1978853	4644718	1102823	1102823	265617	265617	396249	162956	396249	162956	390402	390402	448250	1485865	1718236	448250	869003	869003	1485865	5251832	1314356	1100235	1100235	5251832	1718236	1212465	1314356	624580	624580	1980983	294554	294554	1445489	1212465	1980983	728278	1445489	1161799	728278	169015	169015	1120639	870786	870786	743252	1120639	743252	755226	755226	241046	241046	483423	483423	861886	779903	861886	779903	671659	671659	668509	668509	232469	232469	283152	787137	283152	787137	1211035	1211035	976606	1171472	976606	1171472	1124618	774537	1124618	637302	774537	637302	2137243	1185167	1185167	1366709	1366709	2137243	1673595	1673595	1404816	1404816	15539489	15539489	21478618	21478618	15250405	18558030	15250405	18558030	17334664	8643067	8643067	17334664	15415966	15415966	17540591	14751630	17540591	14751630	22012053	22012053	19702099	19702099
map03440	361820	361820	668449	668449	733446	733446	1112939	1112939	1542435	1542435	836572	836572	1668034	1668034	633075	633075	773620	773620	1199706	531849	423637	531849	423637	1199706	211909	1020431	655907	211909	655907	1020431	530574	530574	334641	1140619	432513	432513	334641	1140619	859581	979187	496922	928423	859581	496922	928423	322809	979187	322809	1232538	313864	286963	313864	286963	1232538	1575478	540394	358144	366490	540394	366490	358144	1575478	1492077	546364	546364	93531	93531	1411875	823968	823968	811881	1411875	5070615	811881	1029462	1204703	1029462	508567	2145694	1204703	508567	2145694	5070615	1145665	1145665	265309	265309	379989	152201	379989	152201	386644	386644	474429	1502079	1749815	474429	952064	952064	1502079	4304402	1248515	1041848	1041848	4304402	1749815	1095013	1248515	577332	577332	1832423	321704	321704	1317583	1095013	1832423	757454	1317583	1492077	757454	157462	157462	1121093	748062	748062	616428	1121093	616428	721296	721296	292962	292962	479204	479204	939489	1027034	939489	1027034	577172	577172	697750	697750	234183	234183	360675	741493	360675	741493	1032904	1032904	938317	1182170	938317	1182170	1076027	786436	1076027	636463	786436	636463	2028202	976496	976496	1522973	1522973	2028202	1668842	1668842	1329454	1329454	18767289	18767289	20136657	20136657	14435672	18491081	14435672	18491081	16841385	9527680	9527680	16841385	15073427	15073427	17003032	14703802	17003032	14703802	23217927	23217927	19150477	19150477
map03450	332	332	4980	4980	10289	10289	6292	6292	5736	5736	6727	6727	22693	22693	11510	11510	6515	6515	19641	1385	786	1385	786	19641	298	8789	7755	298	7755	8789	4574	4574	959	2406	3673	3673	959	2406	9282	11855	2651	888	9282	2651	888	396	11855	396	13499	1048	713	1048	713	13499	18295	2059	1845	731	2059	731	1845	18295	40764	8544	8544	150	150	16369	1012	1012	2556	16369	1696	2556	14513	15130	14513	5488	13800	15130	5488	13800	1696	1585	1585	824	824	1172	598	1172	598	1156	1156	1256	9995	30930	1256	4057	4057	9995	1604	14172	12227	12227	1604	30930	17390	14172	584	584	13450	306	306	11248	17390	13450	2465	11248	40764	2465	651	651	8702	5453	5453	7865	8702	7865	8476	8476	266	266	2818	2818	3712	444	3712	444	8259	8259	1465	1465	642	642	334	3223	334	3223	6577	6577	4012	9499	4012	9499	9807	7320	9807	2034	7320	2034	25992	16030	16030	20771	20771	25992	52114	52114	9575	9575	315122	315122	222365	222365	252812	189568	252812	189568	146452	33331	33331	146452	119255	119255	72149	127049	72149	127049	116639	116639	342358	342358
map03460	367	367	1030	1030	8	8	15	15	146	146	76	76	6	6	25	25	980	980	67	23	111	23	111	67	33	37	29	33	29	37	26	26	140	28	66	66	140	28	116	164	5	22	116	5	22	92	164	92	9	5	9	5	9	9	2604	445	1	44	445	44	1	2604	47	82	82	4	4	157	8	8	28	157	3310	28	89	254	89	293	19	254	293	19	3310	160	160	59	59	274	19	274	19	3	3	84	35	138	84	51	51	35	2260	84	24	24	2260	138	222	84	6	6	1135	13	13	379	222	1135	19	379	47	19	61	61	491	39	39	1024	491	1024	54	54	12	12	18	18	50	18	50	18	88	88	55	55	21	21	1	13	1	13	1620	1620	277	4	277	4	22	18	22	14	18	14	157	1144	1144	85	85	157	10	10	88	88	1824	1824	475	475	4094	2681	4094	2681	5752	7455	7455	5752	5468	5468	5214	7510	5214	7510	2133	2133	1609	1609
map04010	85405	85405	2424	2424	2702	2702	19	19	726	726	90	90	1147	1147	975	975	1012	1012	1013	2076	20148	2076	20148	1013	2842	946	530	2842	530	946	2021	2021	17562	12223	660	660	17562	12223	9476	907	2559	6123	9476	2559	6123	10050	907	10050	22	5378	1719	5378	1719	22	304	50564	2640	15096	50564	15096	2640	304	2837	567	567	1903	1903	8741	5356	5356	1015	8741	288502	1015	3458	368	3458	1705	77	368	1705	77	288502	14990	14990	2744	2744	13865	5865	13865	5865	5418	5418	3498	4398	35	3498	4444	4444	4398	806674	25	2844	2844	806674	35	59	25	4117	4117	2236	1247	1247	526	59	2236	7715	526	2837	7715	10895	10895	37	2005	2005	2322	37	2322	2740	2740	11240	11240	7301	7301	2316	9296	2316	9296	719	719	3012	3012	467	467	2084	8254	2084	8254	22094	22094	23	9484	23	9484	349	375	349	1534	375	1534	283	1783	1783	3075	3075	283	193	193	92	92	27578	27578	9876	9876	99082	21719	99082	21719	18464	148146	148146	18464	19148	19148	17765	23342	17765	23342	36107	36107	21926	21926
map04011	57989	57989	6300	6300	12296	12296	6649	6649	10475	10475	9055	9055	21404	21404	3442	3442	4620	4620	36638	1090	722	1090	722	36638	1978	11272	1634	1978	1634	11272	15426	15426	2427	3188	4396	4396	2427	3188	15707	16870	4662	1635	15707	4662	1635	2109	16870	2109	8343	1232	4848	1232	4848	8343	17833	3808	829	14602	3808	14602	829	17833	3853	11765	11765	411	411	10334	1943	1943	2971	10334	2259	2971	7195	17138	7195	4060	21770	17138	4060	21770	2259	14066	14066	1490	1490	2053	409	2053	409	1811	1811	3381	13960	52627	3381	9576	9576	13960	15526	23648	21818	21818	15526	52627	20124	23648	297	297	12570	3976	3976	14724	20124	12570	5251	14724	3853	5251	1216	1216	16607	8088	8088	7785	16607	7785	14899	14899	1219	1219	2373	2373	1647	13468	1647	13468	11116	11116	4556	4556	3001	3001	1834	2126	1834	2126	8878	8878	7160	8781	7160	8781	13740	14553	13740	1249	14553	1249	26276	12311	12311	16576	16576	26276	60554	60554	13338	13338	58016	58016	314159	314159	251972	310260	251972	310260	191388	32422	32422	191388	286809	286809	111829	272479	111829	272479	186010	186010	468322	468322
map04012	1608	1608	83	83	121	121	2	2	30	30	9	9	29	29	44	44	344	344	131	126	243	126	243	131	121	99	43	121	43	99	64	64	900	221	17	17	900	221	321	130	84	191	321	84	191	409	130	409	2	141	100	141	100	2	44	1497	49	133	1497	133	49	44	59	57	57	33	33	89	171	171	34	89	14806	34	90	5	90	54	0	5	54	0	14806	257	257	154	154	697	71	697	71	86	86	237	66	5	237	214	214	66	10306	3	66	66	10306	5	2	3	75	75	36	57	57	13	2	36	94	13	59	94	242	242	2	95	95	488	2	488	130	130	129	129	97	97	54	119	54	119	61	61	204	204	47	47	39	140	39	140	811	811	3	132	3	132	24	16	24	87	16	87	3	772	772	114	114	3	4	4	11	11	4086	4086	339	339	6952	2241	6952	2241	1805	16129	16129	1805	1551	1551	2478	2660	2478	2660	4055	4055	2462	2462
map04013	28601	28601	9406	9406	7973	7973	8730	8730	9451	9451	5092	5092	17803	17803	3010	3010	3557	3557	12502	12181	23681	12181	23681	12502	5827	6961	2769	5827	2769	6961	7811	7811	21048	21854	2429	2429	21048	21854	14469	10453	16489	14792	14469	16489	14792	18194	10453	18194	5761	9437	11116	9437	11116	5761	16644	32816	7708	16349	32816	16349	7708	16644	5844	5688	5688	3344	3344	15394	11896	11896	16166	15394	284662	16166	13378	9461	13378	3498	14308	9461	3498	14308	284662	31676	31676	12665	12665	21151	12076	21151	12076	12606	12606	10977	13784	26262	10977	10831	10831	13784	310433	14779	11197	11197	310433	26262	14109	14779	20834	20834	9355	9631	9631	10127	14109	9355	21254	10127	5844	21254	7409	7409	11069	7883	7883	5419	11069	5419	8689	8689	13561	13561	16685	16685	25852	20451	25852	20451	4625	4625	19972	19972	5169	5169	7568	20239	7568	20239	27628	27628	9159	41731	9159	41731	6444	10446	6444	14030	10446	14030	17554	7561	7561	5873	5873	17554	30132	30132	8231	8231	152915	152915	235277	235277	231164	316150	231164	316150	159415	133305	133305	159415	205595	205595	111908	216299	111908	216299	128304	128304	225391	225391
map04014	81385	81385	2451	2451	2699	2699	438	438	1260	1260	59	59	1535	1535	1082	1082	986	986	850	1858	20293	1858	20293	850	2618	2951	639	2618	639	2951	2512	2512	16210	11962	740	740	16210	11962	12217	990	2577	6045	12217	2577	6045	9498	990	9498	46	5316	1537	5316	1537	46	2291	39245	2558	15020	39245	15020	2558	2291	2899	2525	2525	1900	1900	13825	5306	5306	998	13825	234066	998	6348	1875	6348	2230	2472	1875	2230	2472	234066	15836	15836	2450	2450	12419	6015	12419	6015	5413	5413	3304	4491	4918	3304	5659	5659	4491	775271	6728	5444	5444	775271	4918	52	6728	4095	4095	2539	1078	1078	627	52	2539	7646	627	2899	7646	8498	8498	400	2188	2188	1043	400	1043	4996	4996	11160	11160	7387	7387	2294	9136	2294	9136	1278	1278	2856	2856	480	480	2042	8224	2042	8224	23046	23046	73	9434	73	9434	1020	1366	1020	1326	1366	1326	361	900	900	3073	3073	361	997	997	1682	1682	28961	28961	18766	18766	105276	31619	105276	31619	71781	96278	96278	71781	35129	35129	29389	27081	29389	27081	87519	87519	61412	61412
map04015	79644	79644	2290	2290	2512	2512	0	0	623	623	35	35	992	992	887	887	325	325	544	1715	19853	1715	19853	544	2422	767	455	2422	455	767	1892	1892	15279	11756	613	613	15279	11756	8949	492	2464	5865	8949	2464	5865	8931	492	8931	3	5191	1437	5191	1437	3	157	37308	2519	14796	37308	14796	2519	157	2777	476	476	1867	1867	8513	5154	5154	955	8513	219978	955	3271	160	3271	1570	2	160	1570	2	219978	14767	14767	2217	2217	11384	5782	11384	5782	5311	5311	2841	4245	23	2841	4130	4130	4245	769219	5	2729	2729	769219	23	5	5	4034	4034	2083	1011	1011	459	5	2083	7546	459	2777	7546	8173	8173	2	1801	1801	648	2	648	2493	2493	11030	11030	7213	7213	2233	9025	2233	9025	566	566	2505	2505	381	381	2028	8079	2028	8079	20769	20769	8	9302	8	9302	280	349	280	1213	349	1213	82	786	786	2878	2878	82	23	23	24	24	19822	19822	8583	8583	85907	17415	85907	17415	13245	58063	58063	13245	14121	14121	13027	18268	13027	18268	28930	28930	15574	15574
map04016	12318	12318	65304	65304	61000	61000	93502	93502	131697	131697	72668	72668	139755	139755	41516	41516	53620	53620	117432	32672	18565	32672	18565	117432	14886	85840	39170	14886	39170	85840	62709	62709	19026	60483	27731	27731	19026	60483	80995	94130	49857	38323	80995	49857	38323	25612	94130	25612	86212	24327	28014	24327	28014	86212	152961	24723	21442	38420	24723	38420	21442	152961	59925	49336	49336	7316	7316	120187	23404	23404	61535	120187	102146	61535	88635	99525	88635	50201	186835	99525	50201	186835	102146	112278	112278	25507	25507	22823	12013	22823	12013	34818	34818	35671	127067	162420	35671	59245	59245	127067	559405	108046	97932	97932	559405	162420	105805	108046	55404	55404	148809	28140	28140	118986	105805	148809	61518	118986	59925	61518	10304	10304	92020	64348	64348	56924	92020	56924	59765	59765	11239	11239	40413	40413	76113	63412	76113	63412	48854	48854	60226	60226	20978	20978	22492	61364	22492	61364	82376	82376	80085	107860	80085	107860	102418	72017	102418	42442	72017	42442	199994	102580	102580	99907	99907	199994	189724	189724	95690	95690	1051007	1051007	1949445	1949445	1210144	1582356	1210144	1582356	1485725	683083	683083	1485725	1199713	1199713	1278748	1242803	1278748	1242803	1700947	1700947	1961510	1961510
map04020	817	817	3935	3935	1519	1519	3249	3249	3126	3126	2502	2502	2603	2603	1239	1239	1803	1803	4262	642	241	642	241	4262	116	2637	1464	116	1464	2637	888	888	636	351	723	723	636	351	1307	1715	459	414	1307	459	414	499	1715	499	7270	287	275	287	275	7270	3947	1080	306	288	1080	288	306	3947	5938	1165	1165	39	39	4201	153	153	615	4201	7500	615	1033	3073	1033	906	3653	3073	906	3653	7500	670	670	421	421	604	67	604	67	461	461	543	3739	3646	543	3242	3242	3739	5719	3731	2032	2032	5719	3646	2865	3731	524	524	3893	389	389	3933	2865	3893	515	3933	5938	515	175	175	4868	1589	1589	2235	4868	2235	1244	1244	342	342	231	231	801	219	801	219	1495	1495	1086	1086	186	186	72	417	72	417	4479	4479	5019	1013	5019	1013	3020	4715	3020	577	4715	577	10318	4806	4806	2301	2301	10318	953	953	3277	3277	54225	54225	45198	45198	65056	46987	65056	46987	42227	185482	185482	42227	38529	38529	60720	42396	60720	42396	89314	89314	43206	43206
map04022	786	786	10637	10637	831	831	8309	8309	2534	2534	441	441	288	288	2236	2236	1364	1364	1574	612	692	612	692	1574	305	987	162	305	162	987	1054	1054	445	341	99	99	445	341	311	1002	904	1112	311	904	1112	647	1002	647	1081	533	679	533	679	1081	223	5285	139	1089	5285	1089	139	223	112	203	203	102	102	274	72	72	3181	274	7469	3181	4665	1558	4665	167	3663	1558	167	3663	7469	335	335	359	359	1177	852	1177	852	599	599	925	1316	1137	925	846	846	1316	5365	231	185	185	5365	1137	1256	231	3590	3590	258	298	298	610	1256	258	819	610	112	819	167	167	372	2871	2871	915	372	915	2474	2474	440	440	2366	2366	1340	185	1340	185	145	145	309	309	84	84	39	1549	39	1549	4713	4713	12152	1411	12152	1411	210	9094	210	633	9094	633	2357	2215	2215	686	686	2357	457	457	185	185	152047	152047	14158	14158	8901	16594	8901	16594	6384	170854	170854	6384	13945	13945	8420	59000	8420	59000	5999	5999	17534	17534
map04024	22442	22442	13028	13028	3326	3326	8303	8303	3316	3316	449	449	1248	1248	3122	3122	1191	1191	1906	2302	20498	2302	20498	1906	2673	1689	617	2673	617	1689	2988	2988	15317	12099	710	710	15317	12099	9228	1517	3327	6933	9228	3327	6933	9356	1517	9356	1134	5704	2100	5704	2100	1134	328	29419	2655	2672	29419	2672	2655	328	2865	635	635	1958	1958	8726	5189	5189	4172	8726	220531	4172	7916	1768	7916	1720	3767	1768	1720	3767	220531	15032	15032	2503	2503	12253	6615	12253	6615	5909	5909	3726	5498	923	3726	4950	4950	5498	274925	157	2847	2847	274925	923	1245	157	7569	7569	2273	1295	1295	1044	1245	2273	8371	1044	2865	8371	4157	4157	3839	4674	4674	1045	3839	1045	4924	4924	11500	11500	9554	9554	3571	9181	3571	9181	609	609	2708	2708	459	459	2047	9554	2047	9554	24958	24958	12150	10740	12150	10740	437	9411	437	1846	9411	1846	2304	1617	1617	3515	3515	2304	407	407	189	189	170063	170063	22038	22038	90686	31489	90686	31489	18292	73236	73236	18292	26995	26995	19405	75023	19405	75023	31201	31201	30844	30844
map04060	284	284	11	11	86	86	0	0	11	11	1	1	13	13	10	10	13	13	118	16	96	16	96	118	39	44	6	39	6	44	30	30	124	47	4	4	124	47	196	112	53	29	196	53	29	106	112	106	0	5	18	5	18	0	36	321	12	57	321	57	12	36	9	3	3	15	15	72	19	19	6	72	1791	6	9	0	9	9	0	0	9	0	1791	22	22	43	43	155	9	155	9	5	5	216	37	1	216	35	35	37	1522	0	6	6	1522	1	0	0	31	31	6	20	20	3	0	6	50	3	9	50	74	74	3	79	79	21	3	21	18	18	71	71	10	10	10	25	10	25	13	13	101	101	33	33	9	105	9	105	77	77	0	6	0	6	4	5	4	19	5	19	3	7	7	23	23	3	0	0	0	0	2078	2078	96	96	4415	1390	4415	1390	1076	11215	11215	1076	910	910	1163	1695	1163	1695	2453	2453	1675	1675
map04062	80293	80293	2316	2316	2574	2574	1	1	639	639	33	33	1006	1006	904	904	315	315	641	1760	19937	1760	19937	641	2472	846	464	2472	464	846	1933	1933	15642	11856	623	623	15642	11856	9129	641	2524	5960	9129	2524	5960	9106	641	9106	2	5289	1472	5289	1472	2	167	25444	2538	14849	25444	14849	2538	167	2798	479	479	1871	1871	8550	5228	5228	964	8550	225490	964	3298	247	3298	1594	1	247	1594	1	225490	14861	14861	2280	2280	11680	5817	11680	5817	5380	5380	3067	4287	8	3067	4213	4213	4287	279027	1	2750	2750	279027	8	4	1	4079	4079	2100	1031	1031	458	4	2100	7593	458	2798	7593	4172	4172	5	1857	1857	617	5	617	2536	2536	11085	11085	7238	7238	2257	9073	2257	9073	597	597	2592	2592	405	405	2029	8182	2029	8182	20913	20913	2	9406	2	9406	287	352	287	1249	352	1249	6	685	685	2912	2912	6	25	25	19	19	22136	22136	8741	8741	89106	18543	89106	18543	14122	63806	63806	14122	14803	14803	13757	19407	13757	19407	30703	30703	16641	16641
map04064	109	109	8	8	2	2	0	0	1	1	0	0	2	2	2	2	180	180	74	18	0	18	0	74	36	7	2	36	2	7	1	1	45	25	0	0	45	25	8	155	1	1	8	1	1	67	155	67	2	5	6	5	6	2	14	195	1	47	195	47	1	14	3	1	1	1	1	0	1	1	0	0	173	0	2	93	2	0	1	93	0	1	173	3	3	44	44	137	3	137	3	1	1	199	1	6	199	1	1	1	1777	12	3	3	1777	6	1	12	3	3	3	11	11	0	1	3	1	0	3	1	61	61	15	4	4	138	15	138	0	0	7	7	0	0	2	24	2	24	2	2	81	81	26	26	0	4	0	4	165	165	1	2	1	2	0	0	0	20	0	20	5	384	384	5	5	5	1	1	7	7	1805	1805	251	251	2805	1050	2805	1050	715	8630	8630	715	608	608	1225	1096	1225	1096	1827	1827	1160	1160
map04066	69236	69236	108269	108269	95025	95025	135003	135003	175370	175370	97265	97265	178590	178590	63731	63731	63011	63011	142857	57441	50268	57441	50268	142857	23407	134493	74908	23407	74908	134493	63685	63685	66469	73938	43819	43819	66469	73938	118787	125093	64052	54742	118787	64052	54742	45569	125093	45569	127088	31563	31376	31563	31376	127088	176619	106399	31713	40413	106399	40413	31713	176619	110123	81046	81046	10603	10603	149018	32549	32549	127030	149018	1382564	127030	140781	131694	140781	64002	237259	131694	64002	237259	1382564	147852	147852	35585	35585	77415	27909	77415	27909	41513	41513	57426	174521	179688	57426	79308	79308	174521	1300728	132288	111049	111049	1300728	179688	130232	132288	66861	66861	185658	37214	37214	168008	130232	185658	78144	168008	110123	78144	21860	21860	129263	93470	93470	80836	129263	80836	86829	86829	31864	31864	62020	62020	174419	58778	174419	58778	72565	72565	90612	90612	22779	22779	25632	78914	25632	78914	203456	203456	108061	139335	108061	139335	119826	101491	119826	63986	101491	63986	241983	113010	113010	123667	123667	241983	226291	226291	134654	134654	1837171	1837171	2375674	2375674	1653910	2017341	1653910	2017341	1903320	1194807	1194807	1903320	1808908	1808908	1952220	1790336	1952220	1790336	2683272	2683272	2475962	2475962
