	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
5.3.99.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.2.10	2449	2449	28535	28535	28696	28696	46233	46233	69489	69489	35993	35993	63965	63965	22583	22583	25929	25929	42163	13533	5382	13533	5382	42163	5531	56739	24791	5531	24791	56739	22066	22066	4574	17743	14980	14980	4574	17743	35094	43588	15761	16224	35094	15761	16224	8480	43588	8480	42995	10885	7170	10885	7170	42995	69748	6292	7830	11747	6292	11747	7830	69748	39795	23695	23695	2618	2618	53195	7025	7025	27901	53195	11262	27901	39761	51247	39761	22703	73213	51247	22703	73213	11262	31229	31229	6723	6723	6295	3740	6295	3740	11695	11695	12080	70015	68830	12080	25589	25589	70015	9974	54558	42515	42515	9974	68830	47031	54558	21855	21855	75903	9023	9023	58029	47031	75903	21874	58029	39795	21874	3673	3673	40575	35062	35062	27658	40575	27658	25737	25737	4058	4058	16076	16076	27023	13962	27023	13962	29740	29740	17464	17464	6824	6824	6818	22871	6818	22871	40671	40671	36672	35615	36672	35615	50160	32857	50160	16750	32857	16750	86700	48772	48772	52626	52626	86700	66412	66412	44885	44885	580779	580779	860890	860890	536346	687848	536346	687848	745801	258247	258247	745801	581526	581526	587277	566602	587277	566602	987704	987704	776872	776872
5.4.2.11	4392	4392	20210	20210	13550	13550	28916	28916	27343	27343	13531	13531	51147	51147	8129	8129	10588	10588	32417	17992	5457	17992	5457	32417	8554	26848	7485	8554	7485	26848	11156	11156	5710	18016	4517	4517	5710	18016	27828	35223	20432	10769	27828	20432	10769	9945	35223	9945	22651	6562	9152	6562	9152	22651	40242	8246	7048	15505	8246	15505	7048	40242	19102	14096	14096	2375	2375	26080	8720	8720	24965	26080	27277	24965	43916	31288	43916	8478	48246	31288	8478	48246	27277	33735	33735	10704	10704	8275	3537	8275	3537	10877	10877	10925	38342	109303	10925	15641	15641	38342	26899	50591	28780	28780	26899	109303	32091	50591	15963	15963	33742	13487	13487	38606	32091	33742	18294	38606	19102	18294	3101	3101	22910	24346	24346	8397	22910	8397	28205	28205	4045	4045	13788	13788	25151	15829	25151	15829	26304	26304	24456	24456	6642	6642	10448	18270	10448	18270	15775	15775	22314	41029	22314	41029	23562	21592	23562	19689	21592	19689	45502	19887	19887	16377	16377	45502	57175	57175	26295	26295	385107	385107	626993	626993	348398	922619	348398	922619	377968	260829	260829	377968	393302	393302	492408	387727	492408	387727	432316	432316	590907	590907
5.4.2.12	5800	5800	43541	43541	58402	58402	66858	66858	90867	90867	53487	53487	107972	107972	42074	42074	36429	36429	79811	12789	3450	12789	3450	79811	3648	63927	46759	3648	46759	63927	41849	41849	3725	10588	29607	29607	3725	10588	59537	69810	8402	17888	59537	8402	17888	4766	69810	4766	72525	10280	9899	10280	9899	72525	108249	8015	6304	7610	8015	7610	6304	108249	108202	41838	41838	6143	6143	91261	5380	5380	23838	91261	42218	23838	82874	78240	82874	36222	119206	78240	36222	119206	42218	19013	19013	4456	4456	5918	2858	5918	2858	7647	7647	10853	96533	115863	10853	47857	47857	96533	32412	90288	70118	70118	32412	115863	73112	90288	25705	25705	104493	4248	4248	78536	73112	104493	16794	78536	108202	16794	4336	4336	76865	54644	54644	42172	76865	42172	52500	52500	2524	2524	11233	11233	20891	5923	20891	5923	45891	45891	12911	12911	5578	5578	2907	21161	2907	21161	56465	56465	48818	22272	48818	22272	79270	49753	79270	14389	49753	14389	132767	78990	78990	103822	103822	132767	122787	122787	75564	75564	1020462	1020462	1347331	1347331	1071195	1161407	1071195	1161407	1040823	779486	779486	1040823	977803	977803	1149891	931330	1149891	931330	1292724	1292724	1321346	1321346
5.4.2.2	52781	52781	52417	52417	71610	71610	80568	80568	103348	103348	60273	60273	131943	131943	45903	45903	44993	44993	90175	32246	61090	32246	61090	90175	14595	75809	56175	14595	56175	75809	43349	43349	39525	68217	31669	31669	39525	68217	75851	76561	33616	79333	75851	33616	79333	31847	76561	31847	71778	24921	20141	24921	20141	71778	128919	61482	22936	19965	61482	19965	22936	128919	100045	52886	52886	11446	11446	119563	69961	69961	94658	119563	503149	94658	86176	95763	86176	43200	127265	95763	43200	127265	503149	91397	91397	16999	16999	37864	23950	37864	23950	26275	26275	29697	115348	129466	29697	78767	78767	115348	591631	96055	94606	94606	591631	129466	84981	96055	41780	41780	120900	14930	14930	121224	84981	120900	57160	121224	100045	57160	15748	15748	73092	57054	57054	52390	73092	52390	66011	66011	36623	36623	48516	48516	151301	53715	151301	53715	49455	49455	34890	34890	12539	12539	19265	63457	19265	63457	104748	104748	57645	70960	57645	70960	79611	54263	79611	33496	54263	33496	148010	71638	71638	118972	118972	148010	143423	143423	79245	79245	1258609	1258609	1555201	1555201	1384553	1366514	1384553	1366514	1189234	731811	731811	1189234	1211702	1211702	1159223	1108292	1159223	1108292	1521273	1521273	1526638	1526638
5.4.2.3	317	317	15	15	13	13	0	0	6	6	0	0	5	5	10	10	7	7	19	9	52	9	52	19	25	6	1	25	1	6	15	15	183	32	5	5	183	32	47	20	5	80	47	5	80	115	20	115	0	24	9	24	9	0	8	257	3	9	257	9	3	8	2	5	5	11	11	6	57	57	9	6	2635	9	17	1	17	14	0	1	14	0	2635	67	67	23	23	110	22	110	22	7	7	29	8	0	29	40	40	8	2083	0	30	30	2083	0	0	0	9	9	5	8	8	1	0	5	18	1	2	18	20	20	0	5	5	13	0	13	21	21	31	31	15	15	11	18	11	18	10	10	27	27	4	4	7	15	7	15	88	88	0	14	0	14	1	1	1	6	1	6	0	32	32	11	11	0	0	0	0	0	262	262	55	55	549	171	549	171	128	1441	1441	128	154	154	197	200	197	200	304	304	197	197
5.4.2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.2.6	589	589	6589	6589	6436	6436	15917	15917	27760	27760	13544	13544	27355	27355	3824	3824	10072	10072	17428	1796	309	1796	309	17428	518	13924	5167	518	5167	13924	3863	3863	576	4073	3360	3360	576	4073	12374	19329	1560	1050	12374	1560	1050	965	19329	965	14036	1499	351	1499	351	14036	24289	842	360	577	842	577	360	24289	4312	7671	7671	99	99	19872	964	964	469	19872	2317	469	14195	18138	14195	6998	27893	18138	6998	27893	2317	7476	7476	192	192	649	122	649	122	771	771	1690	28273	34462	1690	9054	9054	28273	2003	25131	17964	17964	2003	34462	17997	25131	529	529	31343	1570	1570	20434	17997	31343	2115	20434	4312	2115	377	377	19109	10417	10417	6695	19109	6695	8232	8232	189	189	1197	1197	1805	4187	1805	4187	6960	6960	1964	1964	1059	1059	480	852	480	852	12707	12707	11494	1467	11494	1467	18804	11701	18804	1526	11701	1526	36095	15256	15256	10202	10202	36095	33302	33302	19047	19047	115504	115504	334437	334437	211843	306367	211843	306367	322813	98557	98557	322813	254666	254666	292370	227298	292370	227298	383333	383333	377231	377231
5.4.2.7	7861	7861	10107	10107	8953	8953	20895	20895	25716	25716	14952	14952	18690	18690	6338	6338	7404	7404	19387	4935	3279	4935	3279	19387	2043	21169	6471	2043	6471	21169	8350	8350	2759	4000	3694	3694	2759	4000	13659	10906	6165	5732	13659	6165	5732	3896	10906	3896	18420	2770	9206	2770	9206	18420	20180	4351	3356	11324	4351	11324	3356	20180	2748	7842	7842	903	903	16196	2882	2882	10916	16196	14473	10916	14112	16195	14112	6251	28534	16195	6251	28534	14473	8697	8697	5047	5047	4911	1943	4911	1943	4770	4770	3980	26287	16083	3980	10269	10269	26287	12378	16659	14134	14134	12378	16083	12910	16659	14825	14825	25330	4248	4248	19308	12910	25330	8305	19308	2748	8305	1406	1406	21240	10840	10840	7081	21240	7081	6474	6474	1107	1107	6354	6354	11800	3847	11800	3847	10129	10129	8264	8264	2278	2278	1903	8658	1903	8658	19010	19010	13542	15329	13542	15329	17325	15691	17325	8250	15691	8250	33033	13094	13094	10958	10958	33033	6981	6981	19804	19804	205527	205527	225633	225633	162308	286202	162308	286202	230657	86476	86476	230657	148021	148021	297124	206119	297124	206119	495454	495454	271579	271579
5.4.2.8	54126	54126	62679	62679	86225	86225	98192	98192	108661	108661	70196	70196	157186	157186	64265	64265	50395	50395	118329	43586	62716	43586	62716	118329	17852	86856	73342	17852	73342	86856	44214	44214	40567	74699	43708	43708	40567	74699	86657	91449	39970	89376	86657	39970	89376	34618	91449	34618	90015	30027	25081	30027	25081	90015	152332	63696	25771	23620	63696	23620	25771	152332	145870	62275	62275	12361	12361	139355	73651	73651	112207	139355	509855	112207	106691	117111	106691	49689	141533	117111	49689	141533	509855	108746	108746	18762	18762	40401	24138	40401	24138	30566	30566	36834	131415	188141	36834	85295	85295	131415	597350	129625	112075	112075	597350	188141	104613	129625	47183	47183	134398	19507	19507	133279	104613	134398	65885	133279	145870	65885	18003	18003	87789	77606	77606	59125	87789	59125	78054	78054	37705	37705	51937	51937	164204	59970	164204	59970	60147	60147	42990	42990	16532	16532	24026	73212	24026	73212	114943	114943	67348	85593	67348	85593	93762	63859	93762	45087	63859	45087	174910	91647	91647	172070	172070	174910	197453	197453	93189	93189	1619722	1619722	1891221	1891221	1677783	1724700	1677783	1724700	1441713	734095	734095	1441713	1505362	1505362	1312242	1373481	1312242	1373481	1749275	1749275	1902238	1902238
5.4.2.9	17	17	1504	1504	2514	2514	984	984	2407	2407	1857	1857	500	500	1350	1350	881	881	354	27	23	27	23	354	23	1283	1207	23	1207	1283	1433	1433	20	64	1041	1041	20	64	3194	2616	142	186	3194	142	186	35	2616	35	2519	75	36	75	36	2519	6503	24	63	27	24	27	63	6503	370	452	452	20	20	2039	40	40	54	2039	70	54	3518	3771	3518	617	1255	3771	617	1255	70	109	109	15	15	29	27	29	27	54	54	42	1215	5775	42	1655	1655	1215	79	4309	3903	3903	79	5775	3531	4309	61	61	2380	27	27	3277	3531	2380	162	3277	370	162	23	23	2421	1502	1502	2246	2421	2246	520	520	16	16	82	82	137	34	137	34	2564	2564	93	93	39	39	25	240	25	240	1350	1350	1905	122	1905	122	941	6114	941	121	6114	121	4582	1780	1780	3400	3400	4582	5391	5391	2643	2643	15787	15787	41589	41589	29579	22903	29579	22903	9948	41629	41629	9948	25708	25708	39306	65828	39306	65828	33125	33125	26574	26574
5.4.3.2	163	163	7987	7987	11123	11123	7464	7464	12033	12033	12540	12540	37082	37082	1886	1886	4919	4919	22801	2161	29	2161	29	22801	3011	12830	1678	3011	1678	12830	11535	11535	873	1266	3484	3484	873	1266	14419	18451	1777	1082	14419	1777	1082	542	18451	542	7440	366	554	366	554	7440	28859	145	189	256	145	256	189	28859	6513	11438	11438	165	165	8683	822	822	2201	8683	586	2201	23487	16752	23487	2695	23810	16752	2695	23810	586	5529	5529	125	125	2860	79	2860	79	858	858	1549	10894	47979	1549	12206	12206	10894	9954	28554	17435	17435	9954	47979	20930	28554	106	106	9049	1943	1943	14428	20930	9049	1935	14428	6513	1935	372	372	16141	6748	6748	9592	16141	9592	12799	12799	889	889	267	267	483	2214	483	2214	10885	10885	5807	5807	752	752	2835	250	2835	250	8170	8170	7907	2221	7907	2221	22453	14714	22453	1090	14714	1090	32311	8625	8625	1478	1478	32311	57088	57088	13747	13747	62473	62473	381427	381427	278605	327918	278605	327918	227306	180356	180356	227306	304546	304546	118172	237352	118172	237352	166813	166813	425961	425961
5.4.3.3	4103	4103	3029	3029	994	994	2356	2356	5219	5219	3547	3547	1725	1725	251	251	2278	2278	894	1627	107	1627	107	894	1898	1318	1122	1898	1122	1318	538	538	1435	1426	694	694	1435	1426	430	4143	1349	1021	430	1349	1021	919	4143	919	261	517	647	517	647	261	7675	3494	224	327	3494	327	224	7675	328	1015	1015	225	225	4586	782	782	1619	4586	52610	1619	2235	3161	2235	972	6778	3161	972	6778	52610	4315	4315	512	512	1571	93	1571	93	1040	1040	1697	4800	11347	1697	980	980	4800	27786	3933	4829	4829	27786	11347	2345	3933	35	35	1898	1754	1754	5586	2345	1898	1407	5586	328	1407	819	819	2112	1390	1390	2844	2112	2844	754	754	600	600	392	392	342	1874	342	1874	332	332	3668	3668	584	584	2326	355	2326	355	1687	1687	4895	1619	4895	1619	1631	1533	1631	1029	1533	1029	12323	1440	1440	618	618	12323	1506	1506	2478	2478	10382	10382	82234	82234	11695	41700	11695	41700	35613	30170	30170	35613	51976	51976	32674	62999	32674	62999	38512	38512	25158	25158
5.4.3.5	50	50	801	801	38	38	1299	1299	1797	1797	1662	1662	646	646	70	70	824	824	126	344	12	344	12	126	63	383	367	63	367	383	140	140	10	534	91	91	10	534	118	2257	50	148	118	50	148	84	2257	84	58	375	78	375	78	58	2615	16	97	6	16	6	97	2615	89	516	516	35	35	612	68	68	136	612	126	136	374	462	374	222	2691	462	222	2691	126	972	972	2	2	34	10	34	10	305	305	12	226	605	12	94	94	226	427	196	845	845	427	605	777	196	9	9	439	252	252	792	777	439	225	792	89	225	13	13	293	135	135	869	293	869	97	97	0	0	134	134	118	200	118	200	52	52	1129	1129	106	106	115	311	115	311	222	222	766	267	766	267	128	638	128	420	638	420	4576	212	212	172	172	4576	1040	1040	1204	1204	3098	3098	9837	9837	3893	4191	3893	4191	12133	1337	1337	12133	10134	10134	9998	5968	9998	5968	3260	3260	7920	7920
5.4.3.6	21	21	986	986	4294	4294	1053	1053	3637	3637	2813	2813	9790	9790	158	158	1901	1901	9737	7	1	7	1	9737	1	3977	231	1	231	3977	1400	1400	12	19	1200	1200	12	19	4257	5888	31	32	4257	31	32	15	5888	15	767	34	3	34	3	767	5611	1	11	3	1	3	11	5611	519	3968	3968	1	1	2378	43	43	0	2378	76	0	4338	4442	4338	485	4365	4442	485	4365	76	0	0	8	8	1	1	1	1	3	3	33	3338	17627	33	1455	1455	3338	55	10633	5616	5616	55	17627	2360	10633	1	1	2264	6	6	3516	2360	2264	7	3516	519	7	2	2	3907	2602	2602	600	3907	600	6167	6167	11	11	5	5	0	11	0	11	5225	5225	0	0	31	31	1	14	1	14	2245	2245	1348	1	1348	1	3989	1593	3989	8	1593	8	5736	1174	1174	181	181	5736	8301	8301	4206	4206	22464	22464	103492	103492	63058	128709	63058	128709	40759	90455	90455	40759	94851	94851	22291	66125	22291	66125	47684	47684	119504	119504
5.4.3.8	1492	1492	7017	7017	5307	5307	8234	8234	15689	15689	8668	8668	7220	7220	2296	2296	8022	8022	7850	6328	1458	6328	1458	7850	3404	8436	4551	3404	4551	8436	7402	7402	2542	13075	1380	1380	2542	13075	8768	11357	8527	3827	8768	8527	3827	3232	11357	3232	8488	3171	1705	3171	1705	8488	14104	2823	4492	2939	2823	2939	4492	14104	2562	3468	3468	544	544	6555	3833	3833	8122	6555	7815	8122	4120	9893	4120	3260	10485	9893	3260	10485	7815	21432	21432	2408	2408	2298	1776	2298	1776	4523	4523	6312	13839	21840	6312	6883	6883	13839	1042361	8628	5345	5345	1042361	21840	6988	8628	6842	6842	12762	4910	4910	9471	6988	12762	10646	9471	2562	10646	1434	1434	10291	4245	4245	4241	10291	4241	3865	3865	2073	2073	6137	6137	8920	9412	8920	9412	4844	4844	10961	10961	3816	3816	5162	9200	5162	9200	6845	6845	5434	20087	5434	20087	8622	8066	8622	4470	8066	4470	25131	8159	8159	9623	9623	25131	7238	7238	13015	13015	80815	80815	154522	154522	69639	198732	69639	198732	155234	108540	108540	155234	101604	101604	190201	130283	190201	130283	236257	236257	192449	192449
5.4.3.9	0	0	39	39	4	4	4	4	17	17	223	223	4	4	1	1	23	23	1	0	0	0	0	1	0	104	13	0	13	104	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	12	0	0	0	0	0	0	12	0	0	0	0	0	19	0	0	0	19	0	0	0	1	0	12	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	6	28	0	12	12	6	0	2	0	0	0	28	0	2	0	0	2	0	0	11	0	2	0	11	0	0	0	0	1	2	2	31	1	31	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	3	1	0	1	0	0	134	0	0	134	0	1	21	21	24	24	1	0	0	4	4	5	5	6	6	394	1304	394	1304	1058	225	225	1058	3017	3017	6	11	6	11	26	26	0	0
5.4.4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.4.2	1149	1149	3624	3624	7323	7323	5247	5247	3928	3928	2495	2495	7131	7131	6397	6397	3577	3577	10823	8042	1792	8042	1792	10823	4506	3496	6825	4506	6825	3496	11756	11756	1657	8581	3561	3561	1657	8581	4835	5452	6877	7235	4835	6877	7235	2437	5452	2437	11558	5241	2763	5241	2763	11558	10390	3143	4737	3321	3143	3321	4737	10390	22708	2869	2869	869	869	9794	3881	3881	18042	9794	5947	18042	6158	6223	6158	2919	5152	6223	2919	5152	5947	15100	15100	2178	2178	2356	1693	2356	1693	4504	4504	7806	5984	27723	7806	9250	9250	5984	6071	9178	6855	6855	6071	27723	7729	9178	8680	8680	5404	3777	3777	6070	7729	5404	11509	6070	22708	11509	2046	2046	14908	3741	3741	1437	14908	1437	3699	3699	2782	2782	7286	7286	13233	5470	13233	5470	3224	3224	9301	9301	3395	3395	4963	12177	4963	12177	3224	3224	2750	22359	2750	22359	7406	15316	7406	9678	15316	9678	10352	7218	7218	22287	22287	10352	19042	19042	4714	4714	194302	194302	126432	126432	128747	184884	128747	184884	127991	229504	229504	127991	68628	68628	166696	108839	166696	108839	63307	63307	120012	120012
5.4.4.3	503	503	2100	2100	181	181	140	140	260	260	256	256	459	459	576	576	3404	3404	96	2105	168	2105	168	96	3076	367	379	3076	379	367	6166	6166	1666	9479	250	250	1666	9479	332	298	4018	1771	332	4018	1771	1584	298	1584	5534	1214	535	1214	535	5534	3879	423	119	528	423	528	119	3879	3171	113	113	542	542	1428	1958	1958	3269	1428	2490	3269	247	831	247	200	818	831	200	818	2490	19077	19077	235	235	444	61	444	61	2667	2667	3303	1050	14977	3303	4418	4418	1050	1914	1713	377	377	1914	14977	1204	1713	159	159	3186	4355	4355	582	1204	3186	4624	582	3171	4624	329	329	5873	290	290	198	5873	198	314	314	1708	1708	663	663	713	11406	713	11406	60	60	7443	7443	2483	2483	4558	637	4558	637	841	841	1249	3527	1249	3527	1371	7263	1371	1314	7263	1314	208	176	176	660	660	208	1278	1278	296	296	20214	20214	20703	20703	31080	21660	31080	21660	24983	24199	24199	24983	30528	30528	64612	10639	64612	10639	6206	6206	10154	10154
5.4.4.4	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
