	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
ko03400	1317847	1317847	2599854	2599854	2798656	2798656	4119314	4119314	5488727	5488727	3030819	3030819	5953249	5953249	2629285	2629285	2400013	2400013	4559171	1673274	1246657	1673274	1246657	4559171	680600	4025509	2423228	680600	2423228	4025509	1963706	1963706	1197934	2794008	1563692	1563692	1197934	2794008	3307078	3734993	1928052	2397178	3307078	1928052	2397178	1092728	3734993	1092728	4263326	1095583	912483	1095583	912483	4263326	5848494	1932836	956612	1166338	1932836	1166338	956612	5848494	5898477	2147504	2147504	324833	324833	5175073	1784342	1784342	2798989	5175073	15764640	2798989	4116093	4473109	4116093	2159064	7129300	4473109	2159064	7129300	15764640	3840210	3840210	864763	864763	1323512	499236	1323512	499236	1270913	1270913	1535338	5318343	6399505	1535338	3040171	3040171	5318343	16872748	4625076	3983059	3983059	16872748	6399505	4165271	4625076	2297636	2297636	6288157	1024340	1024340	4899290	4165271	6288157	2400464	4899290	5898477	2400464	549491	549491	3941026	3039180	3039180	2511672	3941026	2511672	2660161	2660161	837118	837118	1573029	1573029	2899058	2430662	2899058	2430662	2388567	2388567	2212619	2212619	802043	802043	925020	3148399	925020	3148399	4073832	4073832	3289753	3717976	3289753	3717976	3896340	2896067	3896340	1964040	2896067	1964040	7506194	3790203	3790203	5393386	5393386	7506194	6386639	6386639	4793877	4793877	67015201	67015201	74127017	74127017	52408860	65135720	52408860	65135720	61874913	33422311	33422311	61874913	54141391	54141391	60022520	52124053	60022520	52124053	81730586	81730586	73620400	73620400
ko04030	12	12	19	19	17	17	35	35	3	3	18	18	13	13	8	8	182	182	49	8	2	8	2	49	3	4	25	3	25	4	5	5	6	36	1	1	6	36	1	6	2	20	1	2	20	4	6	4	5	16	4	16	4	5	6	14	8	4	14	4	8	6	0	6	6	1	1	11	15	15	43	11	13	43	12	40	12	11	8	40	11	8	13	12	12	8	8	20	0	20	0	15	15	48	35	6	48	13	13	35	47	36	1	1	47	6	18	36	0	0	10	1	1	4	18	10	1	4	0	1	9	9	10	11	11	154	10	154	8	8	3	3	0	0	1	4	1	4	5	5	14	14	16	16	6	0	6	0	158	158	12	32	12	32	22	5	22	31	5	31	15	410	410	13	13	15	0	0	33	33	700	700	74	74	370	215	370	215	647	794	794	647	174	174	1289	1243	1289	1243	462	462	191	191
ko04031	79937	79937	2652	2652	2607	2607	440	440	1227	1227	52	52	1486	1486	1054	1054	976	976	704	1761	19901	1761	19901	704	2521	2938	676	2521	676	2938	2461	2461	15459	11781	8626	8626	15459	11781	11947	770	2590	5899	11947	2590	5899	9147	770	9147	48	5199	1455	5199	1455	48	2267	25167	2533	14872	25167	14872	2533	2267	3154	2568	2568	1884	1884	13755	5176	5176	1479	13755	221287	1479	6443	1777	6443	2183	2402	1777	2183	2402	221287	18881	18881	2305	2305	11695	6505	11695	6505	5329	5329	3056	4434	4910	3056	5505	5505	4434	273883	6720	5386	5386	273883	4910	43	6720	4100	4100	2506	1029	1029	757	43	2506	7584	757	3154	7584	4178	4178	397	2117	2117	1029	397	1029	4893	4893	11058	11058	7481	7481	3007	9058	3007	9058	1167	1167	2681	2681	426	426	2021	8214	2021	8214	23111	23111	70	9311	70	9311	997	2967	997	1251	2967	1251	480	859	859	3003	3003	480	962	962	1707	1707	24513	24513	124984	124984	96063	29368	96063	29368	69692	77623	77623	69692	33570	33570	27651	50973	27651	50973	81581	81581	58047	58047
ko04040	17454	17454	959	959	1902	1902	366	366	727	727	22	22	580	580	602	602	85	85	309	1375	15504	1375	15504	309	1714	555	285	1714	285	555	1715	1715	13905	8443	336	336	13905	8443	6133	339	1688	4472	6133	1688	4472	8360	339	8360	5	1560	1184	1560	1184	5	94	21477	1614	923	21477	923	1614	94	1448	295	295	2022	2022	5336	3169	3169	575	5336	161745	575	1275	279	1275	1124	0	279	1124	0	161745	8379	8379	1460	1460	9897	3538	9897	3538	1772	1772	1928	2706	633	1928	2368	2368	2706	247073	2	2235	2235	247073	633	6	2	3166	3166	1375	728	728	272	6	1375	5339	272	1448	5339	3012	3012	1	1291	1291	261	1	261	1612	1612	7286	7286	3372	3372	1553	6109	1553	6109	452	452	1604	1604	251	251	1128	4821	1128	4821	8795	8795	1	2749	1	2749	174	147	174	933	147	933	4	214	214	2019	2019	4	3924	3924	20	20	15250	15250	6834	6834	76130	12131	76130	12131	18950	51798	51798	18950	10515	10515	9688	14349	9688	14349	19214	19214	11986	11986
ko04050	68	68	0	0	2	2	0	0	1	1	0	0	0	0	0	0	13	13	107	15	4	15	4	107	34	22	0	34	0	22	4	4	33	4	1	1	33	4	2	98	51	1	2	51	1	47	98	47	0	3	13	3	13	0	34	95	1	39	95	39	1	34	0	0	0	1	1	1	3	3	0	1	87	0	0	0	0	0	0	0	0	0	87	0	0	22	22	58	3	58	3	1	1	76	1	0	76	0	0	1	492540	0	0	0	492540	0	1	0	20	20	0	18	18	0	1	0	1	0	0	1	48	48	0	0	0	15	0	15	1	1	2	2	4	4	0	1	0	1	0	0	77	77	26	26	2	90	2	90	7	7	0	0	0	0	0	2	0	17	2	17	0	4	4	1	1	0	0	0	0	0	1821	1821	66	66	3723	1192	3723	1192	905	7320	7320	905	686	686	999	1479	999	1479	2042	2042	1412	1412
ko04052	242	242	12	12	84	84	0	0	10	10	1	1	14	14	10	10	0	0	41	12	96	12	96	41	21	22	6	21	6	22	26	26	98	47	4	4	98	47	195	40	6	29	195	6	29	86	40	86	0	34	8	34	8	0	7	12787	12	34	12787	34	12	7	9	3	3	15	15	72	19	19	7	72	1733	7	9	0	9	9	0	0	9	0	1733	22	22	31	31	128	9	128	9	29	29	176	36	4	176	35	35	36	1475	0	6	6	1475	4	0	0	13	13	6	4	4	3	0	6	49	3	9	49	4157	4157	3	79	79	6	3	6	17	17	71	71	9	9	10	24	10	24	13	13	55	55	16	16	9	18	9	18	71	71	1	22	1	22	4	3	4	9	3	9	3	3	3	22	22	3	0	0	0	0	702	702	43	43	1519	463	1519	463	402	4948	4948	402	363	363	373	491	373	491	809	809	559	559
ko04090	3320	3320	24290	24290	50968	50968	29010	29010	43921	43921	36763	36763	102387	102387	29435	29435	20216	20216	94529	20371	1853	20371	1853	94529	2970	47716	25000	2970	25000	47716	29799	29799	1234	14280	20669	20669	1234	14280	74892	61197	5902	23218	74892	5902	23218	3517	61197	3517	28308	16074	5458	16074	5458	28308	91608	2133	5742	5178	2133	5178	5742	91608	102545	40901	40901	2477	2477	59450	6274	6274	41754	59450	13288	41754	82947	67900	82947	20536	69250	67900	20536	69250	13288	31241	31241	2169	2169	1921	911	1921	911	8913	8913	13086	54837	148565	13086	31914	31914	54837	11921	97913	68584	68584	11921	148565	56709	97913	15052	15052	64535	4458	4458	61690	56709	64535	16600	61690	102545	16600	5040	5040	40222	35585	35585	28551	40222	28551	52427	52427	1037	1037	11875	11875	25457	12375	25457	12375	44539	44539	6607	6607	7664	7664	3732	30487	3732	30487	32124	32124	19048	10838	19048	10838	58242	34368	58242	16568	34368	16568	98280	51353	51353	83691	83691	98280	171420	171420	41050	41050	812252	812252	1165582	1165582	1045817	1128644	1045817	1128644	684239	316904	316904	684239	949907	949907	365762	755667	365762	755667	689921	689921	1410100	1410100
ko04091	25	25	0	0	505	505	47	47	5	5	25	25	14	14	1	1	153	153	11	5	0	5	0	11	8	1	92	8	92	1	5	5	21	0	1	1	21	0	4	18	0	0	4	0	0	11	18	11	12	1	8	1	8	12	1403	41	0	12	41	12	0	1403	2	25	25	3	3	164	0	0	0	164	31	0	1	10	1	1	11	10	1	11	31	2	2	6	6	42	1	42	1	1	1	10	0	3	10	0	0	0	14865	46	1	1	14865	3	1	46	0	0	0	2	2	164	1	0	0	164	2	0	27	27	5	2	2	574	5	574	116	116	2	2	2	2	0	0	0	0	3	3	13	13	13	13	0	0	0	0	166	166	10	1	10	1	40	27	40	3	27	3	3	457	457	62	62	3	1	1	477	477	426	426	77	77	666	1331	666	1331	140	75435	75435	140	133	133	8101	506	8101	506	4822	4822	161	161
ko04121	1676	1676	19180	19180	30424	30424	23786	23786	29848	29848	33775	33775	42093	42093	21139	21139	12929	12929	70513	567	453	567	453	70513	531	25606	14156	531	14156	25606	16908	16908	1004	679	14392	14392	1004	679	30431	31735	600	1871	30431	600	1871	854	31735	854	36186	1147	359	1147	359	36186	34724	2255	525	628	2255	628	525	34724	35889	36286	36286	263	263	97596	533	533	200	97596	9948	200	46987	43604	46987	39726	36837	43604	39726	36837	9948	1148	1148	644	644	1714	238	1714	238	532	532	950	49863	139084	950	17605	17605	49863	10401	80450	42933	42933	10401	139084	43341	80450	291	291	45722	213	213	48267	43341	45722	884	48267	35889	884	679	679	49098	45446	45446	10145	49098	10145	35386	35386	668	668	905	905	422	417	422	417	31194	31194	698	698	622	622	205	1764	205	1764	51016	51016	21101	801	21101	801	45526	26439	45526	757	26439	757	72668	47818	47818	37465	37465	72668	77587	77587	61778	61778	559402	559402	865794	865794	452519	951523	452519	951523	593659	172507	172507	593659	365835	365835	820487	692682	820487	692682	715401	715401	1365618	1365618
ko04131	220575	220575	204329	204329	216149	216149	278653	278653	395613	395613	224441	224441	478195	478195	142654	142654	170465	170465	368255	119262	116513	119262	116513	368255	46319	307981	150222	46319	150222	307981	162308	162308	137860	156372	121328	121328	137860	156372	307422	300477	120264	124326	307422	120264	124326	99250	300477	99250	290528	82379	77991	82379	77991	290528	440906	234352	64993	96811	234352	96811	64993	440906	266344	180107	180107	25790	25790	372896	70910	70910	205100	372896	3040955	205100	346443	321374	346443	145131	522978	321374	145131	522978	3040955	288042	288042	70582	70582	150253	55289	150253	55289	93214	93214	127240	411851	553715	127240	196183	196183	411851	2407198	376948	293967	293967	2407198	553715	342011	376948	138728	138728	438886	71481	71481	403250	342011	438886	163032	403250	266344	163032	52062	52062	297545	218941	218941	196580	297545	196580	222987	222987	69581	69581	126940	126940	266135	127793	266135	127793	193530	193530	153699	153699	47811	47811	50557	179078	50557	179078	401057	401057	216257	270635	216257	270635	304632	227902	304632	134148	227902	134148	594714	302830	302830	286373	286373	594714	576410	576410	329321	329321	3795729	3795729	6161524	6161524	4337753	5440716	4337753	5440716	4869399	3318171	3318171	4869399	4347841	4347841	4431623	4340858	4431623	4340858	6059177	6059177	6204768	6204768
ko04147	823294	823294	1285442	1285442	1407955	1407955	1883940	1883940	2410213	2410213	1375080	1375080	2852322	2852322	1288591	1288591	996345	996345	2258950	734743	697301	734743	697301	2258950	331695	1829002	1151275	331695	1151275	1829002	1047781	1047781	679151	1071611	713969	713969	679151	1071611	1770030	1840793	891319	1035409	1770030	891319	1035409	554427	1840793	554427	1814999	508020	404490	508020	404490	1814999	2699532	1099037	388866	516196	1099037	516196	388866	2699532	2789581	1076191	1076191	190625	190625	2306359	798849	798849	1200482	2306359	12018932	1200482	2031663	2039079	2031663	956571	3107761	2039079	956571	3107761	12018932	1756879	1756879	389037	389037	740962	256285	740962	256285	615060	615060	717539	2570003	3580006	717539	1407944	1407944	2570003	11546345	2343971	2012829	2012829	11546345	3580006	1920934	2343971	1026194	1026194	2789081	466323	466323	2224584	1920934	2789081	1123448	2224584	2789581	1123448	268966	268966	1870233	1473711	1473711	1063621	1870233	1063621	1430616	1430616	465073	465073	749682	749682	1233357	903809	1233357	903809	1163786	1163786	949315	949315	330493	330493	381216	1425824	381216	1425824	1936755	1936755	1380955	1873635	1380955	1873635	1884418	1412132	1884418	806122	1412132	806122	3460809	1849441	1849441	2426272	2426272	3460809	3484199	3484199	1939639	1939639	31148458	31148458	36305870	36305870	26207120	33312612	26207120	33312612	27422667	16807402	16807402	27422667	25866550	25866550	26170710	26222039	26170710	26222039	35417097	35417097	37907047	37907047
ko04516	4978	4978	427	427	736	736	2033	2033	412	412	341	341	480	480	486	486	1030	1030	1610	833	788	833	788	1610	674	299	132	674	132	299	97	97	3255	4599	414	414	3255	4599	331	424	2084	490	331	2084	490	1618	424	1618	131	561	675	561	675	131	301	28482	1479	1358	28482	1358	1479	301	145	90	90	118	118	3293	771	771	1988	3293	61947	1988	856	623	856	434	969	623	434	969	61947	3690	3690	874	874	3234	219	3234	219	951	951	963	897	296	963	285	285	897	529172	96	566	566	529172	296	1723	96	1368	1368	1582	3133	3133	333	1723	1582	1895	333	145	1895	6940	6940	219	612	612	2748	219	2748	521	521	229	229	1124	1124	975	8838	975	8838	255	255	3737	3737	1213	1213	515	1944	515	1944	4820	4820	87	8031	87	8031	149	3696	149	1038	3696	1038	1807	2590	2590	496	496	1807	196	196	503	503	39203	39203	7837	7837	17728	11181	17728	11181	4170	45648	45648	4170	7351	7351	14061	29209	14061	29209	11873	11873	8414	8414
ko04812	234937	234937	284414	284414	287678	287678	611808	611808	702311	702311	404252	404252	838822	838822	461392	461392	293269	293269	940625	124775	156629	124775	156629	940625	52456	617080	347738	52456	347738	617080	165175	165175	187338	176920	278741	278741	187338	176920	312540	528463	97547	247004	312540	97547	247004	127753	528463	127753	545625	73342	68476	73342	68476	545625	827007	305926	57843	60097	305926	60097	57843	827007	989644	384244	384244	26054	26054	717759	242646	242646	143520	717759	3296460	143520	428489	716965	428489	276350	1084125	716965	276350	1084125	3296460	279521	279521	67311	67311	179584	53237	179584	53237	77686	77686	113685	787187	966160	113685	509685	509685	787187	3542279	793621	533040	533040	3542279	966160	487348	793621	121515	121515	809273	69825	69825	591005	487348	809273	170671	591005	989644	170671	57693	57693	610157	391037	391037	428235	610157	428235	399841	399841	96564	96564	107798	107798	151619	141906	151619	141906	400932	400932	131031	131031	47548	47548	45529	175643	45529	175643	532134	532134	471953	211361	471953	211361	487860	337904	487860	123674	337904	123674	976446	459893	459893	613466	613466	976446	1326513	1326513	680073	680073	8594924	8594924	12230044	12230044	7040602	7960171	7040602	7960171	8284319	3491319	3491319	8284319	7425327	7425327	8804287	6704793	8804287	6704793	11555476	11555476	8222923	8222923
