	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
RC02690	1395	1395	4608	4608	3283	3283	20344	20344	8715	8715	3720	3720	13441	13441	37654	37654	2614	2614	7810	11236	2916	11236	2916	7810	1987	5311	13051	1987	13051	5311	2448	2448	1665	7075	6806	6806	1665	7075	5104	8772	7383	9121	5104	7383	9121	4110	8772	4110	10111	6844	8349	6844	8349	10111	11401	2287	4067	8069	2287	8069	4067	11401	119640	3084	3084	1390	1390	7341	4005	4005	21810	7341	4239	21810	7155	7106	7155	1854	12628	7106	1854	12628	4239	14788	14788	5175	5175	4498	2162	4498	2162	5890	5890	6034	8335	18573	6034	6923	6923	8335	5507	9684	4972	4972	5507	18573	10720	9684	9996	9996	7440	3755	3755	8182	10720	7440	11319	8182	119640	11319	1743	1743	11232	16020	16020	4387	11232	4387	4032	4032	848	848	12910	12910	19369	4235	19369	4235	2459	2459	5419	5419	3992	3992	1682	16763	1682	16763	5492	5492	7398	18587	7398	18587	4636	5558	4636	12514	5558	12514	12121	5992	5992	52814	52814	12121	16839	16839	4185	4185	925031	925031	167094	167094	98470	178164	98470	178164	142502	87830	87830	142502	149780	149780	45849	139081	45849	139081	68329	68329	154423	154423
RC02691	382	382	11	11	6	6	434	434	229	229	5	5	17	17	32	32	1	1	7	1703	1058	1703	1058	7	240	10	0	240	0	10	14	14	577	2971	3	3	577	2971	10	0	2231	719	10	2231	719	308	0	308	0	1383	672	1383	672	0	2	120	1890	339	120	339	1890	2	0	17	17	155	155	1	1407	1407	1812	1	1686	1812	16	32	16	5	35	32	5	35	1686	1160	1160	1595	1595	652	467	652	467	1422	1422	1705	79	26	1705	62	62	79	1578	23	2	2	1578	26	1	23	1010	1010	8	181	181	7	1	8	3701	7	0	3701	540	540	1	100	100	1	1	1	7	7	301	301	2306	2306	5860	399	5860	399	1	1	539	539	770	770	205	7944	205	7944	32	32	1	10663	1	10663	7	13	7	4132	13	4132	50	2	2	11	11	50	8	8	1	1	391	391	29	29	11	135	11	135	164	169	169	164	309	309	261	524	261	524	32	32	157	157
RC02694	122	122	841	841	35	35	154	154	76	76	42	42	39	39	490	490	1035	1035	896	1068	6	1068	6	896	1099	120	167	1099	167	120	4452	4452	594	1040	157	157	594	1040	88	391	1969	312	88	1969	312	468	391	468	3363	366	156	366	156	3363	2822	13	57	317	13	317	57	2822	121	9	9	103	103	844	351	351	1967	844	398	1967	21	201	21	93	4	201	93	4	398	6506	6506	68	68	73	142	73	142	999	999	1201	327	6943	1201	2459	2459	327	315	227	103	103	315	6943	634	227	1	1	204	1145	1145	109	634	204	1316	109	121	1316	84	84	3367	47	47	62	3367	62	87	87	229	229	375	375	300	1717	300	1717	242	242	1506	1506	995	995	1332	228	1332	228	101	101	360	213	360	213	633	4476	633	423	4476	423	60	22	22	103	103	60	851	851	76	76	16888	16888	8065	8065	10791	25098	10791	25098	16638	25815	25815	16638	11304	11304	37148	6299	37148	6299	9200	9200	4054	4054
RC02696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0
RC02703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02713	17	17	1228	1228	402	402	1307	1307	2641	2641	2602	2602	8750	8750	600	600	828	828	1211	27	34	27	34	1211	30	2289	145	30	145	2289	625	625	10	27	181	181	10	27	1905	1281	32	100	1905	32	100	40	1281	40	1119	50	58	50	58	1119	4427	15	21	66	15	66	21	4427	917	1425	1425	5	5	5067	17	17	34	5067	120	34	2321	2214	2321	906	4545	2214	906	4545	120	2	2	50	50	41	12	41	12	24	24	80	3498	1688	80	270	270	3498	185	2033	1078	1078	185	1688	4381	2033	0	0	2097	45	45	3486	4381	2097	35	3486	917	35	29	29	1502	932	932	2465	1502	2465	732	732	93	93	130	130	9	21	9	21	1022	1022	1	1	24	24	10	155	10	155	1553	1553	873	85	873	85	672	2602	672	18	2602	18	3701	3702	3702	394	394	3701	9849	9849	1151	1151	15172	15172	35483	35483	43406	19100	43406	19100	31263	26335	26335	31263	39691	39691	7805	16376	7805	16376	44075	44075	79338	79338
RC02717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC02723	158	158	1335	1335	447	447	743	743	1049	1049	598	598	700	700	425	425	561	561	1735	1458	581	1458	581	1735	737	1139	207	737	207	1139	228	228	614	2274	190	190	614	2274	3189	261	1844	304	3189	1844	304	249	261	249	1238	1024	160	1024	160	1238	2993	49	1654	501	49	501	1654	2993	224	174	174	60	60	781	526	526	517	781	731	517	231	991	231	205	2002	991	205	2002	731	2598	2598	710	710	472	211	472	211	566	566	1004	1340	2115	1004	385	385	1340	834	564	364	364	834	2115	1091	564	429	429	2083	563	563	1883	1091	2083	1778	1883	224	1778	302	302	832	345	345	1412	832	1412	427	427	78	78	2286	2286	889	823	889	823	1743	1743	1831	1831	429	429	1070	3490	1070	3490	875	875	962	1758	962	1758	566	1167	566	613	1167	613	542	403	403	669	669	542	268	268	217	217	15945	15945	4434	4434	18876	18462	18876	18462	14957	3176	3176	14957	13165	13165	15648	7166	15648	7166	56728	56728	5569	5569
RC02724	6378	6378	38812	38812	41889	41889	53161	53161	80762	80762	45781	45781	91845	91845	30870	30870	29702	29702	64096	18760	7118	18760	7118	64096	7682	61224	31701	7682	31701	61224	25990	25990	7531	30208	21235	21235	7531	30208	43143	60218	23527	19717	43143	23527	19717	10676	60218	10676	55585	12592	11895	12592	11895	55585	85999	11562	12739	16587	11562	16587	12739	85999	73869	32320	32320	3169	3169	74791	10753	10753	39042	74791	39731	39042	61766	65622	61766	26800	94237	65622	26800	94237	39731	42136	42136	10883	10883	11131	4693	11131	4693	15568	15568	16503	78197	102704	16503	38964	38964	78197	26672	72801	56090	56090	26672	102704	68959	72801	28807	28807	94583	12387	12387	70179	68959	94583	27817	70179	73869	27817	5637	5637	52820	41455	41455	34749	52820	34749	39433	39433	4345	4345	20643	20643	37030	25016	37030	25016	31280	31280	26249	26249	8769	8769	14438	28794	14438	28794	47414	47414	41794	48012	41794	48012	59787	45649	59787	22904	45649	22904	120374	57338	57338	83452	83452	120374	121094	121094	57834	57834	872906	872906	1132875	1132875	869153	1042682	869153	1042682	908778	427725	427725	908778	826754	826754	794131	797067	794131	797067	1051583	1051583	1165971	1165971
RC02725	2546	2546	18673	18673	26564	26564	22889	22889	32710	32710	23781	23781	68814	68814	10977	10977	19468	19468	46075	13965	1459	13965	1459	46075	3904	27796	11043	3904	11043	27796	30833	30833	1387	9289	11594	11594	1387	9289	35533	42148	5312	14030	35533	5312	14030	3159	42148	3159	42997	8291	7976	8291	7976	42997	66533	2257	3992	4654	2257	4654	3992	66533	35260	22376	22376	1656	1656	40566	3683	3683	15859	40566	515301	15859	54456	43024	54456	12331	49595	43024	12331	49595	515301	22767	22767	2546	2546	2443	1527	2443	1527	5571	5571	21196	34427	90974	21196	29623	29623	34427	13834	61281	39877	39877	13834	90974	46103	61281	13633	13633	37760	3905	3905	38710	46103	37760	17797	38710	35260	17797	3726	3726	39469	16837	16837	21905	39469	21905	28305	28305	1849	1849	6471	6471	15541	9476	15541	9476	20921	20921	8767	8767	6932	6932	4980	14737	4980	14737	19002	19002	19840	11543	19840	11543	35933	34458	35933	13371	34458	13371	101795	31650	31650	30344	30344	101795	202176	202176	29366	29366	478422	478422	909080	909080	703103	805684	703103	805684	578924	208003	208003	578924	676706	676706	375048	560369	375048	560369	473453	473453	827648	827648
RC02726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3	0	0	0	4	3	4	3	0	0	0	0
RC02727	10082	10082	27816	27816	24489	24489	35288	35288	66297	66297	25639	25639	51051	51051	18290	18290	18312	18312	41900	31336	11168	31336	11168	41900	10015	25587	17215	10015	17215	25587	35572	35572	13155	51521	8251	8251	13155	51521	76597	48205	38981	19426	76597	38981	19426	12300	48205	12300	65031	18238	10834	18238	10834	65031	45458	13794	22530	14824	13794	14824	22530	45458	42761	18132	18132	3189	3189	44986	17558	17558	43010	44986	84158	43010	32042	38732	32042	15229	81768	38732	15229	81768	84158	61958	61958	16901	16901	15433	6802	15433	6802	22048	22048	28461	45446	73085	28461	22320	22320	45446	78903	40132	29602	29602	78903	73085	36212	40132	21798	21798	69457	15662	15662	66764	36212	69457	46981	66764	42761	46981	7738	7738	42807	18180	18180	17563	42807	17563	24528	24528	5900	5900	35548	35548	62417	27579	62417	27579	17880	17880	29172	29172	12273	12273	12814	58752	12814	58752	30027	30027	30106	113436	30106	113436	34375	33814	34375	38573	33814	38573	72732	35466	35466	39757	39757	72732	86217	86217	34502	34502	656156	656156	843140	843140	627914	628953	627914	628953	509488	819542	819542	509488	466071	466071	514398	538898	514398	538898	686089	686089	1041363	1041363
RC02728	9021	9021	47019	47019	40031	40031	45005	45005	91309	91309	43885	43885	111314	111314	28448	28448	31046	31046	73944	37528	13981	37528	13981	73944	8496	51566	28558	8496	28558	51566	50874	50874	12251	63130	20464	20464	12251	63130	99581	86222	40967	39029	99581	40967	39029	14414	86222	14414	78812	26109	15515	26109	15515	78812	85261	9237	23043	16197	9237	16197	23043	85261	63430	35363	35363	5741	5741	78662	21406	21406	61991	78662	55919	61991	58135	62859	58135	25824	121477	62859	25824	121477	55919	82780	82780	15699	15699	11849	8095	11849	8095	26161	26161	34624	77645	140959	34624	43691	43691	77645	39497	85422	60815	60815	39497	140959	56461	85422	44299	44299	104779	22429	22429	89495	56461	104779	55345	89495	63430	55345	9349	9349	68974	40765	40765	25838	68974	25838	47319	47319	10068	10068	36219	36219	73276	44164	73276	44164	39036	39036	37713	37713	19726	19726	18174	72300	18174	72300	48972	48972	44790	95544	44790	95544	65792	53916	65792	43962	53916	43962	109752	61639	61639	57050	57050	109752	98820	98820	60765	60765	754289	754289	1309295	1309295	929038	1110739	929038	1110739	849987	1039578	1039578	849987	1010420	1010420	821297	806756	821297	806756	1050422	1050422	1475477	1475477
RC02729	11462	11462	59205	59205	58901	58901	73177	73177	127229	127229	65234	65234	169698	169698	39258	39258	45371	45371	115464	51987	18277	51987	18277	115464	12863	73421	38700	12863	38700	73421	53973	53973	17245	83094	27690	27690	17245	83094	126265	116159	56031	54350	126265	56031	54350	21568	116159	21568	96651	34388	28424	34388	28424	96651	118799	16171	29243	26327	16171	26327	29243	118799	93746	50929	50929	9073	9073	108326	27573	27573	95426	108326	63393	95426	91521	93563	91521	34797	169692	93563	34797	169692	63393	112807	112807	23766	23766	18085	10745	18085	10745	36484	36484	46113	112395	199533	46113	51500	51500	112395	46930	130283	86251	86251	46930	199533	99589	130283	60249	60249	142620	34448	34448	119602	99589	142620	78792	119602	93746	78792	15569	15569	100090	58373	58373	40436	100090	40436	75931	75931	14061	14061	48271	48271	94650	59130	94650	59130	54846	54846	53926	53926	26102	26102	27045	91664	27045	91664	71197	71197	65903	124072	65903	124072	97909	71740	97909	60218	71740	60218	176457	85596	85596	87719	87719	176457	177952	177952	90085	90085	1175582	1175582	1907383	1907383	1393463	1736620	1393463	1736620	1275336	1141155	1141155	1275336	1466278	1466278	1072867	1333699	1072867	1333699	1560802	1560802	2305083	2305083
RC02732	193	193	566	566	32	32	144	144	1475	1475	1197	1197	788	788	534	534	783	783	595	87	380	87	380	595	71	498	9378	71	9378	498	4533	4533	176	110	220	220	176	110	417	183	91	874	417	91	874	174	183	174	3854	325	327	325	327	3854	2924	372	82	78	372	78	82	2924	362	9774	9774	54	54	973	52	52	47255	973	1008	47255	117	396	117	162	255	396	162	255	1008	878	878	83	83	313	310	313	310	179	179	450	813	2533	450	3358	3358	813	746	405	181	181	746	2533	861	405	31	31	438	40	40	25165	861	438	604	25165	362	604	225	225	3265	315	315	5024	3265	5024	166	166	134	134	123	123	92187	145	92187	145	193	193	70	70	71	71	17	488	17	488	489	489	2093	186	2093	186	623	4480	623	412	4480	412	3073	115	115	776	776	3073	995	995	400	400	38265	38265	16789	16789	19630	3271	19630	3271	48275	30551	30551	48275	13712	13712	57579	4707	57579	4707	9304	9304	6411	6411
RC02737	19	19	181	181	0	0	31	31	26	26	27	27	13	13	230	230	606	606	24	295	4	295	4	24	7	151	62	7	62	151	1561	1561	7	98	82	82	7	98	6	173	49	89	6	49	89	50	173	50	1311	60	49	60	49	1311	1280	2	29	33	2	33	29	1280	15	17	17	12	12	751	4	4	0	751	56	0	62	103	62	78	3	103	78	3	56	188	188	11	11	12	8	12	8	33	33	138	320	1124	138	1033	1033	320	51	73	58	58	51	1124	388	73	0	0	28	51	51	64	388	28	88	64	15	88	68	68	1589	5	5	45	1589	45	29	29	1	1	29	29	119	372	119	372	8	8	22	22	50	50	47	22	47	22	53	53	355	57	355	57	655	3684	655	198	3684	198	72	33	33	27	27	72	675	675	118	118	6225	6225	6478	6478	7901	578	7901	578	16865	6026	6026	16865	1336	1336	31374	1790	31374	1790	1386	1386	183	183
RC02738	19	19	181	181	0	0	31	31	26	26	27	27	13	13	230	230	606	606	24	295	4	295	4	24	7	151	62	7	62	151	1561	1561	7	98	82	82	7	98	6	173	49	89	6	49	89	50	173	50	1311	60	49	60	49	1311	1280	2	29	33	2	33	29	1280	15	17	17	12	12	751	4	4	0	751	56	0	62	103	62	78	3	103	78	3	56	188	188	11	11	12	8	12	8	33	33	138	320	1124	138	1033	1033	320	51	73	58	58	51	1124	388	73	0	0	28	51	51	64	388	28	88	64	15	88	68	68	1589	5	5	45	1589	45	29	29	1	1	29	29	119	372	119	372	8	8	22	22	50	50	47	22	47	22	53	53	355	57	355	57	655	3684	655	198	3684	198	72	33	33	27	27	72	675	675	118	118	6225	6225	6478	6478	7901	578	7901	578	16865	6026	6026	16865	1336	1336	31374	1790	31374	1790	1386	1386	183	183
RC02739	590	590	1968	1968	2921	2921	5479	5479	4520	4520	2656	2656	11316	11316	392	392	2491	2491	9437	2336	789	2336	789	9437	1337	2798	238	1337	238	2798	1659	1659	651	1357	667	667	651	1357	4416	7245	3307	2523	4416	3307	2523	2125	7245	2125	1671	813	1895	813	1895	1671	10004	440	1817	4257	440	4257	1817	10004	1582	2384	2384	288	288	4056	915	915	5979	4056	1434	5979	5065	6458	5065	1525	11559	6458	1525	11559	1434	3551	3551	2090	2090	1390	1121	1390	1121	2167	2167	2589	5612	12798	2589	2986	2986	5612	1594	9153	4722	4722	1594	12798	14619	9153	7103	7103	5459	2042	2042	6161	14619	5459	4499	6161	1582	4499	870	870	6018	1804	1804	3264	6018	3264	3081	3081	386	386	3378	3378	5388	1623	5388	1623	2309	2309	2415	2415	765	765	801	2956	801	2956	2924	2924	3095	7759	3095	7759	4110	3353	4110	3801	3353	3801	16911	5224	5224	822	822	16911	24474	24474	5643	5643	58408	58408	169502	169502	98191	190409	98191	190409	106670	35315	35315	106670	127226	127226	26393	141834	26393	141834	92353	92353	205211	205211
RC02740	2	2	468	468	0	0	7	7	25	25	16	16	1	1	13	13	278	278	0	0	5	0	5	0	2	10	136	2	136	10	4795	4795	0	0	82	82	0	0	6	24	0	0	6	0	0	0	24	0	2327	4	6	4	6	2327	1107	0	0	5	0	5	0	1107	2	1	1	0	0	14	0	0	0	14	37	0	26	149	26	43	8	149	43	8	37	0	0	3	3	3	0	3	0	2	2	0	42	253	0	1972	1972	42	63	64	34	34	63	253	5	64	3	3	11	1	1	90	5	11	4	90	2	4	2	2	4108	17	17	20	4108	20	11	11	7	7	17	17	0	1	0	1	6	6	0	0	1	1	0	10	0	10	26	26	38	12	38	12	1	3291	1	1	3291	1	75	2	2	19	19	75	4	4	41	41	4809	4809	179	179	2331	197	2331	197	447	15	15	447	14	14	17	739	17	739	34	34	224	224
RC02741	46750	46750	72720	72720	61525	61525	68790	68790	89531	89531	53615	53615	108057	108057	49708	49708	38785	38785	77720	28366	28458	28366	28458	77720	16587	91461	56017	16587	56017	91461	55377	55377	27284	51951	36175	36175	27284	51951	87086	72858	35435	36049	87086	35435	36049	23052	72858	23052	85995	21138	15160	21138	15160	85995	112038	40998	18997	30886	40998	30886	18997	112038	77933	51227	51227	5837	5837	91276	18251	18251	51370	91276	318777	51370	89558	83402	89558	55341	131039	83402	55341	131039	318777	76111	76111	19795	19795	25732	10804	25732	10804	23321	23321	31727	101179	128599	31727	68186	68186	101179	347111	81707	70883	70883	347111	128599	76897	81707	37585	37585	112890	19591	19591	87395	76897	112890	47529	87395	77933	47529	12636	12636	77104	68746	68746	48365	77104	48365	68196	68196	18590	18590	36313	36313	48863	41633	48863	41633	57718	57718	45361	45361	14860	14860	16949	51078	16949	51078	88177	88177	65602	73617	65602	73617	68486	70232	68486	32385	70232	32385	124538	77632	77632	89471	89471	124538	108309	108309	75773	75773	1083471	1083471	1368015	1368015	1119297	1280059	1119297	1280059	1095606	546517	546517	1095606	985516	985516	1115191	985453	1115191	985453	1362824	1362824	1336867	1336867
