	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
M00573	55855	55855	40520	40520	65079	65079	54643	54643	84114	84114	62726	62726	147900	147900	19044	19044	46444	46444	121722	27784	31499	27784	31499	121722	14923	70312	21327	14923	21327	70312	60649	60649	44318	42375	20711	20711	44318	42375	97839	83939	19806	29163	97839	19806	29163	25928	83939	25928	94080	68284	16155	68284	16155	94080	137639	71380	10647	12167	71380	12167	10647	137639	54859	50094	50094	5196	5196	98799	15928	15928	27261	98799	1185569	27261	112340	100510	112340	28746	121123	100510	28746	121123	1185569	83394	83394	8498	8498	39899	10483	39899	10483	76503	76503	37330	95431	215854	37330	67124	67124	95431	733550	135333	89003	89003	733550	215854	101141	135333	35802	35802	105433	17544	17544	88236	101141	105433	48889	88236	54859	48889	13634	13634	91914	40773	40773	46716	91914	46716	63817	63817	23782	23782	20873	20873	27827	43172	27827	43172	53426	53426	28040	28040	14439	14439	17652	31226	17652	31226	66315	66315	41911	188946	41911	188946	89091	75131	89091	26546	75131	26546	201440	75452	75452	54627	54627	201440	334802	334802	69702	69702	849814	849814	1915085	1915085	1536386	1844924	1536386	1844924	1307613	593715	593715	1307613	1248570	1248570	936696	1300895	936696	1300895	1469584	1469584	1963310	1963310
M00574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
M00575	1104	1104	14285	14285	25554	25554	20442	20442	32780	32780	20956	20956	67419	67419	20512	20512	15970	15970	52999	3227	814	3227	814	52999	1089	22420	20522	1089	20522	22420	25921	25921	433	1932	11800	11800	433	1932	38315	35934	1969	2533	38315	1969	2533	1240	35934	1240	38227	1806	1482	1806	1482	38227	45083	945	1332	2409	945	2409	1332	45083	73929	20480	20480	7456	7456	40196	1626	1626	2417	40196	3195	2417	36640	39278	36640	10646	34597	39278	10646	34597	3195	3873	3873	1504	1504	1854	810	1854	810	1636	1636	2653	33496	75488	2653	21576	21576	33496	3177	53701	33747	33747	3177	75488	43002	53701	4295	4295	31576	1139	1139	33838	43002	31576	4525	33838	73929	4525	1086	1086	40084	18179	18179	15360	40084	15360	23682	23682	2533	2533	2702	2702	4046	2628	4046	2628	17458	17458	2398	2398	1443	1443	1108	3316	1108	3316	17159	17159	15689	4760	15689	4760	34010	39458	34010	2789	39458	2789	66726	30685	30685	57137	57137	66726	114839	114839	29130	29130	679153	679153	719220	719220	648831	645837	648831	645837	447132	252692	252692	447132	604777	604777	305943	509903	305943	509903	429587	429587	856070	856070
M00577	55855	55855	40520	40520	65079	65079	54643	54643	84114	84114	62726	62726	147900	147900	19044	19044	46444	46444	121722	27784	31499	27784	31499	121722	14923	70312	21327	14923	21327	70312	60649	60649	44318	42375	20711	20711	44318	42375	97839	83939	19806	29163	97839	19806	29163	25928	83939	25928	94080	68284	16155	68284	16155	94080	137639	71380	10647	12167	71380	12167	10647	137639	54859	50094	50094	5196	5196	98799	15928	15928	27261	98799	1185569	27261	112340	100510	112340	28746	121123	100510	28746	121123	1185569	83394	83394	8498	8498	39899	10483	39899	10483	76503	76503	37330	95431	215854	37330	67124	67124	95431	733550	135333	89003	89003	733550	215854	101141	135333	35802	35802	105433	17544	17544	88236	101141	105433	48889	88236	54859	48889	13634	13634	91914	40773	40773	46716	91914	46716	63817	63817	23782	23782	20873	20873	27827	43172	27827	43172	53426	53426	28040	28040	14439	14439	17652	31226	17652	31226	66315	66315	41911	188946	41911	188946	89091	75130	89091	26546	75130	26546	201440	75452	75452	54627	54627	201440	334802	334802	69702	69702	849517	849517	1915084	1915084	1536386	1844924	1536386	1844924	1307613	593715	593715	1307613	1248570	1248570	936696	1300895	936696	1300895	1469584	1469584	1963310	1963310
M00579	35219	35219	66583	66583	77103	77103	90967	90967	136665	136665	79924	79924	212145	212145	53318	53318	53171	53171	130985	38662	30269	38662	30269	130985	15575	118204	53614	15575	53614	118204	76708	76708	28237	60694	38508	38508	28237	60694	86973	95228	38567	177417	86973	38567	177417	25846	95228	25846	112431	24969	23887	24969	23887	112431	164626	46093	20940	25008	46093	25008	20940	164626	132634	63199	63199	8194	8194	134083	199983	199983	62598	134083	321737	62598	115437	117187	115437	51332	162248	117187	51332	162248	321737	99486	99486	18016	18016	28695	15486	28695	15486	28069	28069	36567	131477	197788	36567	178351	178351	131477	739880	138898	111136	111136	739880	197788	117647	138898	47012	47012	146839	23492	23492	119171	117647	146839	58781	119171	132634	58781	14294	14294	118824	69175	69175	59251	118824	59251	108395	108395	19339	19339	39159	39159	61411	53312	61411	53312	66123	66123	44951	44951	17313	17313	22330	59345	22330	59345	108614	108614	70851	83627	70851	83627	118136	90221	118136	42313	90221	42313	223498	107520	107520	143512	143512	223498	225702	225702	106198	106198	1620717	1620717	2144866	2144866	1666026	1838621	1666026	1838621	1686806	1249823	1249823	1686806	1372919	1372919	1460515	1449326	1460515	1449326	2138929	2138929	2123039	2123039
M00580	655	655	26331	26331	65807	65807	70133	70133	35319	35319	69938	69938	46486	46486	10590	10590	23548	23548	65739	4498	1367	4498	1367	65739	3123	28518	32149	3123	32149	28518	17202	17202	1565	4513	15112	15112	1565	4513	17586	34757	5397	3291	17586	5397	3291	2871	34757	2871	75646	1173	3455	1173	3455	75646	60809	2095	1447	4319	2095	4319	1447	60809	5826	19518	19518	809	809	54473	2278	2278	6435	54473	2034	6435	20824	31929	20824	15308	37470	31929	15308	37470	2034	8195	8195	2926	2926	2619	1339	2619	1339	3673	3673	2063	78683	49910	2063	14425	14425	78683	2054	33394	24198	24198	2054	49910	30517	33394	6966	6966	57773	4403	4403	56169	30517	57773	4061	56169	5826	4061	524	524	41636	31187	31187	16515	41636	16515	21029	21029	1536	1536	3829	3829	5795	4678	5795	4678	20153	20153	6725	6725	1817	1817	3483	3961	3483	3961	38791	38791	37895	7464	37895	7464	37838	36819	37838	4744	36819	4744	64621	33350	33350	24718	24718	64621	29613	29613	32914	32914	579761	579761	478897	478897	325762	1225279	325762	1225279	415519	151240	151240	415519	716753	716753	1547976	626616	1547976	626616	1377715	1377715	451387	451387
M00581	9033	9033	42839	42839	39796	39796	92310	92310	120366	120366	60942	60942	98411	98411	28211	28211	39762	39762	73147	28915	9733	28915	9733	73147	9808	84287	33318	9808	33318	84287	12721	12721	10976	18926	20235	20235	10976	18926	48857	58463	28339	24770	48857	28339	24770	19248	58463	19248	79814	13795	20461	13795	20461	79814	94160	18866	13912	32387	18866	32387	13912	94160	42829	32452	32452	4246	4246	101036	12300	12300	47457	101036	73121	47457	50580	78240	50580	31624	151564	78240	31624	151564	73121	39366	39366	18661	18661	19615	10830	19615	10830	20060	20060	22098	127336	78460	22098	30672	30672	127336	59043	74904	58609	58609	59043	78460	64591	74904	48405	48405	133438	19725	19725	99328	64591	133438	39798	99328	42829	39798	7188	7188	76956	48452	48452	33967	76956	33967	31025	31025	6050	6050	29483	29483	55132	16832	55132	16832	36682	36682	32070	32070	9995	9995	9448	36480	9448	36480	75447	75447	73118	70950	73118	70950	69574	50894	69574	38113	50894	38113	149402	70789	70789	66361	66361	149402	52728	52728	86229	86229	994860	994860	1262850	1262850	730467	1291528	730467	1291528	1140839	606712	606712	1140839	838508	838508	1250776	1039578	1250776	1039578	1920569	1920569	1225375	1225375
M00582	53210	53210	174253	174253	115822	115822	308774	308774	511827	511827	203994	203994	346970	346970	83084	83084	122317	122317	223986	93944	65834	93944	65834	223986	39583	281093	83298	39583	83298	281093	54201	54201	51138	99728	55668	55668	51138	99728	148891	226225	125710	222744	148891	125710	222744	76162	226225	76162	240914	52200	74003	52200	74003	240914	261940	102321	60796	120456	102321	120456	60796	261940	105156	109400	109400	17408	17408	238542	230680	230680	173822	238542	441257	173822	184392	223646	184392	87324	479941	223646	87324	479941	441257	176205	176205	69518	69518	84423	44338	84423	44338	77100	77100	75424	357520	245056	75424	203872	203872	357520	459304	183255	179783	179783	459304	245056	207995	183255	167696	167696	351998	62232	62232	272427	207995	351998	142803	272427	105156	142803	29948	29948	193145	133898	133898	82833	193145	82833	140926	140926	37582	37582	136710	136710	195351	76881	195351	76881	97291	97291	118872	118872	38147	38147	44384	150578	44384	150578	277223	277223	229164	294218	229164	294218	192061	173542	192061	136377	173542	136377	524864	192793	192793	164081	164081	524864	166943	166943	336728	336728	3138000	3138000	3781056	3781056	2382406	4102160	2382406	4102160	3945893	2237422	2237422	3945893	2467060	2467060	3382352	3292258	3382352	3292258	5342008	5342008	3389668	3389668
M00583	15	15	343	343	92	92	237	237	259	259	64	64	20	20	56	56	144	144	785	929	50	929	50	785	275	537	21	275	21	537	145	145	9	120	39	39	9	120	373	182	103	48	373	103	48	35	182	35	202	225	314	225	314	202	558	0	40	500	0	500	40	558	42	3	3	49	49	356	17	17	355	356	58	355	1109	390	1109	253	30	390	253	30	58	211	211	84	84	170	38	170	38	55	55	141	681	410	141	762	762	681	51	1397	486	486	51	410	847	1397	45	45	844	455	455	120	847	844	266	120	42	266	42	42	1417	296	296	73	1417	73	55	55	32	32	9	9	106	226	106	226	175	175	215	215	186	186	401	163	401	163	90	90	60	364	60	364	782	93	782	295	93	295	302	3273	3273	96	96	302	249	249	365	365	8018	8018	15859	15859	10352	38361	10352	38361	2255	1158	1158	2255	1871	1871	1532	9646	1532	9646	1585	1585	2490	2490
M00584	26	26	53	53	1	1	90	90	107	107	364	364	19	19	43	43	301	301	19	239	19	239	19	19	2	481	15	2	15	481	23	23	135	214	163	163	135	214	18	100	89	254	18	89	254	61	100	61	7	85	72	85	72	7	74	167	41	84	167	84	41	74	6	41	41	8	8	158	108	108	64	158	35	64	115	530	115	43	127	530	43	127	35	120	120	215	215	17	0	17	0	259	259	225	54	48	225	4	4	54	53	10	133	133	53	48	58	10	80	80	115	83	83	24	58	115	98	24	6	98	29	29	161	50	50	163	161	163	13	13	49	49	33	33	68	142	68	142	6	6	428	428	74	74	64	194	64	194	127	127	100	203	100	203	9	18	9	456	18	456	192	55	55	408	408	192	12	12	143	143	590	590	1267	1267	1024	285	1024	285	4441	1804	1804	4441	4033	4033	1952	5201	1952	5201	2461	2461	337	337
M00585	1856	1856	21017	21017	5817	5817	31090	31090	16283	16283	5606	5606	11554	11554	7596	7596	3350	3350	7741	9750	7774	9750	7774	7741	6976	9758	2519	6976	2519	9758	2606	2606	3907	6081	955	955	3907	6081	3142	6033	20890	10735	3142	20890	10735	12334	6033	12334	11712	4043	14054	4043	14054	11712	6771	6612	6118	17220	6612	17220	6118	6771	2729	2521	2521	2539	2539	9721	7002	7002	28109	9721	7374	28109	9380	7355	9380	3128	25408	7355	3128	25408	7374	26468	26468	13957	13957	11202	3615	11202	3615	11758	11758	6528	18109	15558	6528	3669	3669	18109	8132	4690	6953	6953	8132	15558	5745	4690	31237	31237	16489	9560	9560	9924	5745	16489	12913	9924	2729	12913	2875	2875	6171	8776	8776	3870	6171	3870	4463	4463	4552	4552	23485	23485	22790	6968	22790	6968	2455	2455	12632	12632	3967	3967	7174	21607	7174	21607	8626	8626	38868	40756	38868	40756	6771	28379	6771	21018	28379	21018	9228	6137	6137	7291	7291	9228	5293	5293	4635	4635	424786	424786	137920	137920	97222	579941	97222	579941	104238	225631	225631	104238	113167	113167	101911	252028	101911	252028	141856	141856	219095	219095
M00586	920	920	5959	5959	2861	2861	12792	12792	7011	7011	3296	3296	3830	3830	3178	3178	767	767	5202	6495	3932	6495	3932	5202	4075	6722	640	4075	640	6722	769	769	2845	4288	320	320	2845	4288	2016	4979	10550	5948	2016	10550	5948	5995	4979	5995	9508	2382	7193	2382	7193	9508	2398	3730	2728	9096	3730	9096	2728	2398	795	1561	1561	1403	1403	4880	3238	3238	15035	4880	3699	15035	4199	2593	4199	839	11470	2593	839	11470	3699	14509	14509	6892	6892	5235	2042	5235	2042	6180	6180	4307	5692	12573	4307	1444	1444	5692	3682	2359	493	493	3682	12573	2016	2359	12493	12493	4711	5615	5615	4957	2016	4711	7394	4957	795	7394	1491	1491	2340	4349	4349	2440	2340	2440	2099	2099	2789	2789	9975	9975	12286	4616	12286	4616	664	664	9134	9134	2159	2159	5926	9215	5926	9215	4349	4349	11527	20524	11527	20524	2626	9879	2626	11005	9879	11005	4716	804	804	3760	3760	4716	1812	1812	1949	1949	176323	176323	60923	60923	47385	238056	47385	238056	65453	237509	237509	65453	63481	63481	36065	111120	36065	111120	70615	70615	136743	136743
M00587	794	794	7368	7368	7261	7261	17622	17622	27201	27201	16208	16208	29127	29127	5900	5900	17076	17076	20470	2687	860	2687	860	20470	1589	17707	6349	1589	6349	17707	2239	2239	367	2017	10927	10927	367	2017	9339	12073	2441	6639	9339	2441	6639	1861	12073	1861	23034	1146	1215	1146	1215	23034	18700	977	2007	3010	977	3010	2007	18700	9263	7387	7387	437	437	25009	5486	5486	4368	25009	3751	4368	9393	14924	9393	9534	69285	14924	9534	69285	3751	4475	4475	1205	1205	2226	2133	2226	2133	2256	2256	3965	33184	20534	3965	15906	15906	33184	3116	26034	10837	10837	3116	20534	17170	26034	9043	9043	40019	1294	1294	26953	17170	40019	7609	26953	9263	7609	967	967	33132	8131	8131	6024	33132	6024	10552	10552	999	999	3623	3623	5314	2051	5314	2051	7198	7198	3410	3410	1928	1928	312	4185	312	4185	12753	12753	10276	8061	10276	8061	13881	6114	13881	4149	6114	4149	32263	17361	17361	14300	14300	32263	5949	5949	21632	21632	194182	194182	298997	298997	167972	359773	167972	359773	323390	119998	119998	323390	241859	241859	269982	251319	269982	251319	495313	495313	410220	410220
M00589	2298	2298	44064	44064	23428	23428	87983	87983	64654	64654	27886	27886	38830	38830	22549	22549	20008	20008	26236	13914	10009	13914	10009	26236	5931	34971	19259	5931	19259	34971	5951	5951	4359	8653	10196	10196	4359	8653	12858	21558	24129	17192	12858	24129	17192	13236	21558	13236	28994	6123	17663	6123	17663	28994	39459	17596	6489	24509	17596	24509	6489	39459	6239	11954	11954	2837	2837	38443	6539	6539	42698	38443	625979	42698	57200	30332	57200	13618	98025	30332	13618	98025	625979	18358	18358	13009	13009	14646	8269	14646	8269	11510	11510	18608	63054	30259	18608	15797	15797	63054	8808	28024	20602	20602	8808	30259	32788	28024	43607	43607	46538	10404	10404	41136	32788	46538	20725	41136	6239	20725	3429	3429	23927	39780	39780	11535	23927	11535	27010	27010	2633	2633	27531	27531	33568	8273	33568	8273	13816	13816	16764	16764	4300	4300	4087	22351	4087	22351	39639	39639	74904	39426	74904	39426	30240	52185	30240	20338	52185	20338	76985	19601	19601	24831	24831	76985	16112	16112	32637	32637	972388	972388	509816	509816	278471	595074	278471	595074	483794	179288	179288	483794	492970	492970	734542	836766	734542	836766	662935	662935	571335	571335
M00590	384	384	1051	1051	232	232	1267	1267	4527	4527	3260	3260	2169	2169	263	263	4930	4930	2167	29	25	29	25	2167	59	884	175	59	175	884	191	191	207	40	490	490	207	40	374	2216	19	45	374	19	45	182	2216	182	238	18	24	18	24	238	6652	405	8	28	405	28	8	6652	5655	481	481	7	7	863	33	33	6	863	2697	6	930	1287	930	768	3101	1287	768	3101	2697	26	26	47	47	212	9	212	9	8	8	103	4400	1556	103	282	282	4400	2275	983	1460	1460	2275	1556	609	983	27	27	9465	27	27	2387	609	9465	24	2387	5655	24	57	57	1236	502	502	273	1236	273	1130	1130	12	12	30	30	6	26	6	26	831	831	82	82	24	24	8	27	8	27	962	962	2397	2	2397	2	1551	6283	1551	27	6283	27	4250	1368	1368	614	614	4250	1579	1579	973	973	16405	16405	29773	29773	10954	4931	10954	4931	31930	12007	12007	31930	56194	56194	12204	31429	12204	31429	44663	44663	52498	52498
M00591	4	4	47	47	76	76	129	129	165	165	139	139	29	29	2	2	199	199	70	1	0	1	0	70	0	21	24	0	24	21	16	16	3	0	23	23	3	0	7	117	0	0	7	0	0	5	117	5	64	0	0	0	0	64	196	11	0	0	11	0	0	196	4	89	89	0	0	159	0	0	0	159	8	0	91	96	91	30	252	96	30	252	8	0	0	6	6	12	0	12	0	0	0	4	55	59	4	19	19	55	16	16	319	319	16	59	34	16	0	0	213	1	1	118	34	213	0	118	4	0	2	2	136	20	20	84	136	84	152	152	0	0	0	0	0	0	0	0	165	165	3	3	2	2	0	0	0	0	200	200	55	0	55	0	73	17	73	0	17	0	542	74	74	65	65	542	114	114	53	53	1977	1977	608	608	3766	1861	3766	1861	3497	14440	14440	3497	3351	3351	1331	1086	1331	1086	790	790	1583	1583
M00592	71	71	2776	2776	60	60	18	18	108	108	279	279	91	91	29	29	21	21	162	0	229	0	229	162	0	163	17	0	17	163	118	118	0	129	23	23	0	129	172	233	64	98	172	64	98	0	233	0	58	35	0	35	0	58	77	16	37	0	16	0	37	77	2809	41	41	72	72	163	95	95	28	163	948	28	2332	120	2332	42	87	120	42	87	948	7130	7130	0	0	26	2841	26	2841	36	36	0	136	127	0	156	156	136	384	26	291	291	384	127	2299	26	96	96	86	0	0	34	2299	86	100	34	2809	100	0	0	58	46	46	57	58	57	243	243	113	113	2247	2247	58	99	58	99	33	33	0	0	0	0	17	192	17	192	13852	13852	36	93	36	93	110	1320	110	16	1320	16	868	29	29	73	73	868	190	190	36	36	2437	2437	1758	1758	2651	2115	2651	2115	2541	3	3	2541	2291	2291	444	689	444	689	875	875	161	161
M00593	145	145	3909	3909	7078	7078	17882	17882	8483	8483	7823	7823	8121	8121	2880	2880	2992	2992	7529	491	45	491	45	7529	1919	7094	5495	1919	5495	7094	3873	3873	71	827	1157	1157	71	827	1020	4778	17	190	1020	17	190	205	4778	205	9352	57	60	57	60	9352	14152	180	57	53	180	53	57	14152	915	2873	2873	36	36	7889	815	815	8	7889	333	8	14584	11288	14584	2980	21775	11288	2980	21775	333	4425	4425	36	36	111	11	111	11	165	165	108	13217	7543	108	3765	3765	13217	488	7640	7206	7206	488	7543	8606	7640	12	12	14238	1152	1152	8641	8606	14238	1335	8641	915	1335	86	86	14391	3639	3639	1759	14391	1759	4891	4891	50	50	61	61	30	1613	30	1613	7079	7079	4620	4620	458	458	2408	95	2408	95	5034	5034	7161	52	7161	52	16214	13850	16214	716	13850	716	19464	5166	5166	5513	5513	19464	5604	5604	18780	18780	68763	68763	119495	119495	102880	108343	102880	108343	83829	141926	141926	83829	56603	56603	557571	72771	557571	72771	192777	192777	131315	131315
M00595	592	592	1556	1556	185	185	1152	1152	1243	1243	605	605	648	648	1494	1494	1447	1447	334	2081	212	2081	212	334	165	405	241	165	241	405	426	426	113	997	261	261	113	997	429	3269	185	1294	429	185	1294	1158	3269	1158	705	63	1611	63	1611	705	4585	193	199	5252	193	5252	199	4585	334	242	242	185	185	2956	1828	1828	1043	2956	1523	1043	439	1025	439	184	690	1025	184	690	1523	1236	1236	500	500	1504	961	1504	961	1506	1506	314	1418	2196	314	285	285	1418	1372	1378	620	620	1372	2196	294	1378	156	156	810	1177	1177	531	294	810	1957	531	334	1957	265	265	710	452	452	429	710	429	1399	1399	64	64	423	423	4079	1370	4079	1370	162	162	2656	2656	504	504	889	744	889	744	483	483	502	5564	502	5564	3019	6275	3019	2641	6275	2641	1069	220	220	1016	1016	1069	9717	9717	719	719	15426	15426	48532	48532	44041	14674	44041	14674	3742	53746	53746	3742	27536	27536	165987	7895	165987	7895	8956	8956	6744	6744
M00596	5126	5126	60702	60702	62923	62923	86546	86546	138680	138680	100478	100478	226462	226462	31284	31284	43264	43264	131171	14856	5813	14856	5813	131171	5309	121020	47292	5309	47292	121020	44229	44229	6641	24114	27234	27234	6641	24114	71418	103258	19186	18255	71418	19186	18255	9378	103258	9378	78049	11808	16823	11808	16823	78049	168967	9973	8396	12738	9973	12738	8396	168967	51011	70862	70862	2534	2534	116867	9486	9486	29338	116867	644552	29338	123582	126710	123582	46484	209118	126710	46484	209118	644552	41180	41180	8615	8615	8607	3876	8607	3876	13622	13622	20466	152323	185863	20466	68797	68797	152323	29627	132281	100170	100170	29627	185863	142916	132281	24368	24368	164413	11222	11222	133387	142916	164413	22586	133387	51011	22586	4569	4569	114382	69246	69246	66367	114382	66367	68512	68512	2817	2817	16732	16732	25602	21551	25602	21551	68585	68585	21839	21839	9560	9560	7648	23571	7648	23571	83382	83382	69647	34657	69647	34657	125167	71699	125167	17639	71699	17639	262519	122582	122582	77129	77129	262519	261531	261531	112756	112756	953573	953573	2224685	2224685	1475303	1641021	1475303	1641021	1762685	305816	305816	1762685	1242971	1242971	1422251	1395606	1422251	1395606	2369655	2369655	2490619	2490619
M00597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00598	1347	1347	14634	14634	11658	11658	14651	14651	24357	24357	22089	22089	39251	39251	2356	2356	17116	17116	22923	246	274	246	274	22923	238	15281	6522	238	6522	15281	6784	6784	3008	254	4990	4990	3008	254	16064	26675	214	374	16064	214	374	596	26675	596	9776	137	118	137	118	9776	35127	1346	154	301	1346	301	154	35127	7216	14191	14191	48	48	31055	251	251	379	31055	7887	379	26317	23034	26317	10217	30575	23034	10217	30575	7887	553	553	275	275	6789	113	6789	113	139	139	666	26125	41797	666	9788	9788	26125	5620	30945	26363	26363	5620	41797	28110	30945	177	177	31180	85	85	24777	28110	31180	613	24777	7216	613	415	415	19156	14483	14483	16540	19156	16540	15499	15499	161	161	262	262	257	256	257	256	10944	10944	481	481	197	197	198	428	198	428	15616	15616	12646	239	12646	239	22926	12227	22926	273	12227	273	61557	22433	22433	8614	8614	61557	53272	53272	23173	23173	105246	105246	467261	467261	310812	325421	310812	325421	349813	255674	255674	349813	383164	383164	240143	297541	240143	297541	284390	284390	489926	489926
M00599	282	282	737	737	22440	22440	1759	1759	2336	2336	1768	1768	1802	1802	312	312	1520	1520	709	237	160443	237	160443	709	63	920	647	63	647	920	584	584	170	354	179	179	170	354	51349	2085	373	308	51349	373	308	443	2085	443	754	195	234	195	234	754	6227	392	540	195	392	195	540	6227	284	612	612	39	39	22125	138	138	761	22125	2293	761	927	1394	927	873	2330	1394	873	2330	2293	768	768	339	339	289	25	289	25	320	320	323	43217	1914	323	747	747	43217	1653	2258	1472	1472	1653	1914	2207	2258	1013	1013	1847	413	413	1919	2207	1847	67229	1919	284	67229	57	57	1496	16688	16688	1532	1496	1532	999	999	116968	116968	263	263	659	344	659	344	593	593	599	599	218	218	44	380	44	380	3032	3032	1371	519	1371	519	1523	1065	1523	380	1065	380	4798	2081	2081	1405	1405	4798	1741	1741	2953	2953	25089	25089	28524	28524	34614	29310	34614	29310	23277	25131	25131	23277	19917	19917	27855	29123	27855	29123	27890	27890	26753	26753
