	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
R00021	50274	50274	82653	82653	89620	89620	79244	79244	131946	131946	74482	74482	134352	134352	70824	70824	43018	43018	112621	9701	27689	9701	27689	112621	7005	104119	85432	7005	85432	104119	63034	63034	39372	16173	41783	41783	39372	16173	94491	82730	6864	13290	94491	6864	13290	20373	82730	20373	94964	6932	7133	6932	7133	94964	135313	67345	7167	7992	67345	7992	7167	135313	133375	60985	60985	2874	2874	107976	9202	9202	9955	107976	621052	9955	90035	99271	90035	63405	158144	99271	63405	158144	621052	21046	21046	6063	6063	37069	9600	37069	9600	7546	7546	11719	127340	118757	11719	81358	81358	127340	697209	100604	94899	94899	697209	118757	90003	100604	26002	26002	167542	5405	5405	114153	90003	167542	22595	114153	133375	22595	9292	9292	88508	86096	86096	61254	88508	61254	78182	78182	17232	17232	12111	12111	13381	13434	13381	13434	70022	70022	11619	11619	3866	3866	2446	16524	2446	16524	105155	105155	69899	23953	69899	23953	110510	72207	110510	11312	72207	11312	149382	99642	99642	154588	154588	149382	140482	140482	104031	104031	1158799	1158799	1612363	1612363	1283754	1433396	1283754	1433396	1385026	542192	542192	1385026	951793	951793	1259365	1105227	1259365	1105227	1988146	1988146	1652841	1652841
R00022	65480	65480	108056	108056	115022	115022	120212	120212	208209	208209	108271	108271	297996	297996	39119	39119	85041	85041	253245	85737	61831	85737	61831	253245	26380	135489	30615	26380	30615	135489	83619	83619	60610	92939	40501	40501	60610	92939	151308	207480	77318	93153	151308	77318	93153	53008	207480	53008	121819	55335	45890	55335	45890	121819	282097	83017	43453	60262	83017	60262	43453	282097	183907	103690	103690	18362	18362	179358	35862	35862	173981	179358	714598	173981	237297	203214	237297	63274	277272	203214	63274	277272	714598	273731	273731	43371	43371	59774	71815	59774	71815	57436	57436	67866	182160	408854	67866	109952	109952	182160	1249267	262322	178057	178057	1249267	408854	227663	262322	78751	78751	188354	39035	39035	172031	227663	188354	104224	172031	183907	104224	26327	26327	158557	102016	102016	104807	158557	104807	151448	151448	28573	28573	159162	159162	166000	72742	166000	72742	109165	109165	74591	74591	31453	31453	24539	133846	24539	133846	228235	228235	81481	168531	81481	168531	164507	123205	164507	90444	123205	90444	376854	167762	167762	211689	211689	376854	583170	583170	186541	186541	1774385	1774385	3617509	3617509	3197919	3803699	3197919	3803699	2249182	689447	689447	2249182	2619705	2619705	1452280	2270920	1452280	2270920	2353700	2353700	4055960	4055960
R00024	114	114	289	289	1054	1054	661	661	333	333	198	198	142	142	230	230	511	511	1710	853	228	853	228	1710	560	347	229	560	229	347	209	209	80	703	138	138	80	703	350	233	811	1064	350	811	1064	566	233	566	217	370	333	370	333	217	223	107	597	1449	107	1449	597	223	531	146	146	68	68	926	778	778	1665	926	686	1665	243	329	243	183	248	329	183	248	686	1422	1422	586	586	511	666	511	666	820	820	1390	298	1034	1390	638	638	298	622	236	188	188	622	1034	392	236	4338	4338	630	440	440	360	392	630	2485	360	531	2485	240	240	437	318	318	393	437	393	482	482	243	243	1032	1032	2430	638	2430	638	439	439	967	967	633	633	41	1198	41	1198	472	472	302	3207	302	3207	274	266	274	1161	266	1161	191	143	143	178	178	191	129	129	322	322	32196	32196	3102	3102	2266	58340	2266	58340	1875	27648	27648	1875	2174	2174	11498	29543	11498	29543	3401	3401	13088	13088
R00025	302	302	4510	4510	8142	8142	11223	11223	17415	17415	9450	9450	18428	18428	2482	2482	5828	5828	19704	1388	382	1388	382	19704	910	9240	3895	910	3895	9240	4129	4129	804	5497	3745	3745	804	5497	7736	11194	2114	1867	7736	2114	1867	2154	11194	2154	12841	1334	573	1334	573	12841	14297	359	926	942	359	942	926	14297	3974	4786	4786	199	199	12879	1324	1324	2250	12879	1177	2250	8231	14939	8231	4270	23876	14939	4270	23876	1177	12437	12437	384	384	638	1488	638	1488	2013	2013	2264	20425	20408	2264	4922	4922	20425	1494	16805	12357	12357	1494	20408	11614	16805	3142	3142	18855	1788	1788	14410	11614	18855	3770	14410	3974	3770	321	321	14337	5813	5813	5021	14337	5021	7325	7325	523	523	2374	2374	2282	5065	2282	5065	7153	7153	3718	3718	1657	1657	453	1848	453	1848	11086	11086	10899	3542	10899	3542	10411	5663	10411	2140	5663	2140	18561	8444	8444	8229	8229	18561	17032	17032	16428	16428	93540	93540	268146	268146	192415	237151	192415	237151	159540	108271	108271	159540	244930	244930	186476	202753	186476	202753	314010	314010	262524	262524
R00026	61909	61909	123641	123641	191981	191981	187755	187755	302219	302219	191897	191897	488450	488450	151672	151672	95058	95058	376181	19800	37391	19800	37391	376181	10045	201681	154772	10045	154772	201681	111808	111808	46450	37689	89529	89529	46450	37689	207299	154042	16341	23350	207299	16341	23350	25289	154042	25289	190836	15435	9535	15435	9535	190836	344968	77517	12927	7429	77517	7429	12927	344968	429330	130030	130030	5850	5850	231623	17184	17184	20887	231623	737251	20887	307147	252413	307147	81440	415883	252413	81440	415883	737251	163638	163638	10261	10261	43910	69412	43910	69412	12917	12917	19594	241985	305301	19594	122730	122730	241985	1270975	234011	204152	204152	1270975	305301	323435	234011	18496	18496	300387	10145	10145	282127	323435	300387	31709	282127	429330	31709	13322	13322	205905	139572	139572	215992	205905	215992	198415	198415	23691	23691	100733	100733	29942	27770	29942	27770	107237	107237	18733	18733	7031	7031	9163	40837	9163	40837	309477	309477	115145	38436	115145	38436	268871	148179	268871	20801	148179	20801	521077	226750	226750	355632	355632	521077	765934	765934	258209	258209	2603439	2603439	4846936	4846936	3487897	2761766	3487897	2761766	3398960	1901117	1901117	3398960	2524484	2524484	2173336	3208535	2173336	3208535	3852760	3852760	6185229	6185229
R00028	7605	7605	85894	85894	154949	154949	153464	153464	251281	251281	175788	175788	385079	385079	89315	89315	80734	80734	303586	24736	8157	24736	8157	303586	7860	211872	90334	7860	90334	211872	86506	86506	7904	19892	70464	70464	7904	19892	193043	171592	21795	39675	193043	21795	39675	11275	171592	11275	175513	22907	18902	22907	18902	175513	276188	11185	12528	22769	11185	22769	12528	276188	222744	138772	138772	5049	5049	180316	11594	11594	47308	180316	117683	47308	219589	235915	219589	84738	346369	235915	84738	346369	117683	41894	41894	15995	15995	13436	5148	13436	5148	19153	19153	26529	236964	338396	26529	100115	100115	236964	453571	239813	160901	160901	453571	338396	218942	239813	54575	54575	298096	9128	9128	215156	218942	298096	30046	215156	222744	30046	7863	7863	182651	123081	123081	128334	182651	128334	168647	168647	3994	3994	27681	27681	46961	14492	46961	14492	131235	131235	26532	26532	12331	12331	4437	47323	4437	47323	168721	168721	94304	40886	94304	40886	195380	116598	195380	35883	116598	35883	389238	202966	202966	187766	187766	389238	508994	508994	244091	244091	1677358	1677358	3851320	3851320	2546195	2845495	2546195	2845495	2735016	965471	965471	2735016	2267866	2267866	2090745	2551162	2090745	2551162	3696127	3696127	5021398	5021398
R00031	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	6	0	6	0	0	41	41	0	2	2	0	0	0	0	1	1	1	1
R00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00036	1162	1162	4168	4168	4499	4499	6249	6249	10915	10915	7901	7901	6375	6375	1507	1507	2949	2949	6964	5914	1806	5914	1806	6964	3413	6996	3859	3413	3859	6996	4641	4641	1858	8997	1141	1141	1858	8997	7372	8583	7461	3227	7372	7461	3227	2456	8583	2456	6419	2199	1691	2199	1691	6419	9328	2558	3577	2119	2558	2119	3577	9328	2199	2228	2228	460	460	5900	3417	3417	7176	5900	6110	7176	2286	8761	2286	2453	9731	8761	2453	9731	6110	16515	16515	1873	1873	2474	1233	2474	1233	3623	3623	5503	11865	21132	5503	5863	5863	11865	4527	7165	3730	3730	4527	21132	5165	7165	5785	5785	11545	3720	3720	6270	5165	11545	8792	6270	2199	8792	1155	1155	10431	3892	3892	2004	10431	2004	4328	4328	2640	2640	5110	5110	7846	6714	7846	6714	4332	4332	8593	8593	3039	3039	5133	6243	5133	6243	5211	5211	4286	17210	4286	17210	7513	6378	7513	3880	6378	3880	12915	6313	6313	6702	6702	12915	6385	6385	7349	7349	64792	64792	83143	83143	48600	146104	48600	146104	96866	103500	103500	96866	84939	84939	152944	99757	152944	99757	190564	190564	107591	107591
R00045	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	6	0	6	0	0	41	41	0	2	2	0	0	0	0	1	1	1	1
R00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00066	551	551	23666	23666	29561	29561	86777	86777	36699	36699	38967	38967	57882	57882	27790	27790	5950	5950	64758	4694	686	4694	686	64758	1786	28809	17303	1786	17303	28809	9941	9941	1116	5095	13520	13520	1116	5095	10402	16895	3274	3785	10402	3274	3785	1605	16895	1605	16775	2226	1422	2226	1422	16775	36676	1963	1703	1968	1963	1968	1703	36676	48514	10679	10679	428	428	40497	1850	1850	5246	40497	1812	5246	39862	41624	39862	11553	46936	41624	11553	46936	1812	9926	9926	2409	2409	1204	597	1204	597	2347	2347	3550	46333	62551	3550	12552	12552	46333	3033	46343	65427	65427	3033	62551	40808	46343	4119	4119	50832	3221	3221	52977	40808	50832	5319	52977	48514	5319	1155	1155	66659	20154	20154	13532	66659	13532	38752	38752	1466	1466	2793	2793	3577	4396	3577	4396	23499	23499	6207	6207	2163	2163	3072	4118	3072	4118	21682	21682	26513	7666	26513	7666	23623	22737	23623	3871	22737	3871	82041	26222	26222	34220	34220	82041	32521	32521	38322	38322	624864	624864	572468	572468	289283	776491	289283	776491	514790	160289	160289	514790	316043	316043	438283	683078	438283	683078	715788	715788	738576	738576
R00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00074	7	7	11	11	5	5	329	329	81	81	17	17	119	119	16	16	61	61	697	5	0	5	0	697	6	4	5	6	5	4	3	3	0	0	4	4	0	0	2	10	2	35	2	2	35	0	10	0	4	0	0	0	0	4	13	0	0	0	0	0	0	13	11	3	3	1	1	197	1	1	1	197	0	1	9	3	9	7	4	3	7	4	0	0	0	18	18	0	0	0	0	0	0	26	41	40	26	2	2	41	0	9	24	24	0	40	340	9	0	0	39	2	2	15	340	39	0	15	11	0	10	10	1689	6	6	32	1689	32	1	1	0	0	1	1	0	9	0	9	1	1	0	0	11	11	0	0	0	0	22	22	186	0	186	0	17	12	17	0	12	0	466	7	7	131	131	466	3	3	31	31	210	210	101	101	479	1115	479	1115	36	10	10	36	1296	1296	264	687	264	687	8358	8358	429	429
R00078	404	404	8813	8813	5201	5201	9168	9168	17076	17076	9430	9430	10416	10416	3775	3775	7291	7291	13688	1331	160	1331	160	13688	959	5952	3333	959	3333	5952	8047	8047	1168	7089	4487	4487	1168	7089	3957	14450	2387	573	3957	2387	573	1133	14450	1133	8673	1246	647	1246	647	8673	24264	1321	448	531	1321	531	448	24264	1890	5621	5621	319	319	9923	776	776	1934	9923	1139	1934	9024	9916	9024	3852	20590	9916	3852	20590	1139	10447	10447	278	278	407	69	407	69	1458	1458	1392	10120	29523	1392	5221	5221	10120	1178	11677	11377	11377	1178	29523	12904	11677	336	336	9949	3236	3236	18409	12904	9949	2398	18409	1890	2398	271	271	11331	6931	6931	22284	11331	22284	4287	4287	428	428	880	880	783	7287	783	7287	7292	7292	3952	3952	2159	2159	1388	865	1388	865	6101	6101	16454	3273	16454	3273	7136	12641	7136	1380	12641	1380	25126	7231	7231	3912	3912	25126	35358	35358	8631	8631	73157	73157	285538	285538	112164	150049	112164	150049	197766	84134	84134	197766	175778	175778	304984	167434	304984	167434	71851	71851	163641	163641
R00081	2194	2194	3472	3472	553	553	3247	3247	3487	3487	1132	1132	1566	1566	1236	1236	1972	1972	1237	5884	1946	5884	1946	1237	728	524	727	728	727	524	12469	12469	3856	14880	396	396	3856	14880	3616	3925	5504	7499	3616	5504	7499	5384	3925	5384	9661	2558	6596	2558	6596	9661	7149	12777	1514	12774	12777	12774	1514	7149	303	710	710	1000	1000	3065	4964	4964	5919	3065	9258	5919	1014	1130	1014	602	4807	1130	602	4807	9258	16849	16849	4828	4828	4744	2628	4744	2628	6635	6635	2018	3535	3986	2018	7666	7666	3535	9019	1034	1097	1097	9019	3986	1796	1034	14364	14364	2424	8417	8417	4025	1796	2424	8454	4025	303	8454	4151	4151	8492	1001	1001	1273	8492	1273	1163	1163	1040	1040	5542	5542	16693	14187	16693	14187	717	717	10392	10392	4076	4076	2630	7226	2630	7226	1628	1628	2852	17873	2852	17873	2655	11191	2655	13336	11191	13336	1503	2711	2711	675	675	1503	5243	5243	1969	1969	61806	61806	38640	38640	80833	53873	80833	53873	69544	131707	131707	69544	11067	11067	117815	24254	117815	24254	26323	26323	33821	33821
R00084	1927	1927	7477	7477	11245	11245	13812	13812	17573	17573	11969	11969	25207	25207	7529	7529	7634	7634	23341	11820	2586	11820	2586	23341	4959	11721	10485	4959	10485	11721	13387	13387	3731	24412	5238	5238	3731	24412	16022	19439	13147	8545	16022	13147	8545	4540	19439	4540	19573	7113	3458	7113	3458	19573	22745	4501	6383	3520	4501	3520	6383	22745	28429	7220	7220	1283	1283	15140	5656	5656	18817	15140	8797	18817	12205	20361	12205	5044	28211	20361	5044	28211	8797	33918	33918	2718	2718	2933	1848	2933	1848	7717	7717	9789	21398	46838	9789	11747	11747	21398	501132	24606	12644	12644	501132	46838	19205	24606	9571	9571	18772	9253	9253	17342	19205	18772	16333	17342	28429	16333	2621	2621	22533	8794	8794	5529	22533	5529	10691	10691	3278	3278	9319	9319	15395	18227	15395	18227	7812	7812	15918	15918	6674	6674	8180	15188	8180	15188	10456	10456	9530	28662	9530	28662	14820	14480	14820	9705	14480	9705	35614	12687	12687	26742	26742	35614	39609	39609	17087	17087	330221	330221	323927	323927	241625	370445	241625	370445	245521	144003	144003	245521	277098	277098	267305	278532	267305	278532	322155	322155	398470	398470
R00086	15795	15795	83912	83912	75743	75743	140204	140204	195047	195047	101731	101731	171944	171944	56901	56901	78569	78569	117772	43375	23421	43375	23421	117772	18345	120834	66277	18345	66277	120834	58398	58398	21185	68560	39301	39301	21185	68560	92038	126766	59051	60709	92038	59051	60709	35773	126766	35773	114432	31508	29712	31508	29712	114432	194766	27076	28430	50367	27076	50367	28430	194766	92972	60913	60913	9553	9553	160160	29139	29139	82592	160160	134114	82592	118170	124563	118170	68989	238618	124563	68989	238618	134114	123797	123797	40252	40252	30052	14937	30052	14937	45368	45368	44989	174831	152268	44989	74774	74774	174831	566476	128110	118789	118789	566476	152268	125774	128110	82346	82346	209349	32994	32994	153875	125774	209349	75708	153875	92972	75708	13691	13691	114685	88253	88253	81062	114685	81062	70582	70582	12916	12916	48938	48938	105606	58829	105606	58829	61631	61631	84174	84174	22876	22876	24931	83723	24931	83723	116430	116430	121047	131611	121047	131611	131941	77234	131941	58950	77234	58950	253201	131916	131916	129751	129751	253201	172466	172466	129678	129678	1585846	1585846	2417727	2417727	1373933	2056491	1373933	2056491	1915012	951135	951135	1915012	1537331	1537331	1854622	1542655	1854622	1542655	2426147	2426147	2083522	2083522
R00087	759	759	8715	8715	9203	9203	14414	14414	18572	18572	10734	10734	26084	26084	8044	8044	10038	10038	17741	5718	607	5718	607	17741	2894	10425	6165	2894	6165	10425	7790	7790	654	3259	4569	4569	654	3259	14359	18180	2971	5275	14359	2971	5275	1334	18180	1334	14606	3749	1795	3749	1795	14606	28679	762	1323	2080	762	2080	1323	28679	29867	8166	8166	565	565	17962	1667	1667	7679	17962	3352	7679	19028	17119	19028	5239	20675	17119	5239	20675	3352	8001	8001	871	871	1081	738	1081	738	2781	2781	4645	17658	32815	4645	10382	10382	17658	2807	23681	17334	17334	2807	32815	19213	23681	5182	5182	18428	1984	1984	16960	19213	18428	6351	16960	29867	6351	1375	1375	15410	7467	7467	9023	15410	9023	9736	9736	1260	1260	3048	3048	7161	3647	7161	3647	7460	7460	4903	4903	2087	2087	2698	5468	2698	5468	10248	10248	11805	5963	11805	5963	13937	10886	13937	5159	10886	5159	35092	14920	14920	25263	25263	35092	39518	39518	13183	13183	310649	310649	351537	351537	230189	325418	230189	325418	269459	130167	130167	269459	267387	267387	197284	229551	197284	229551	268329	268329	311311	311311
R00089	1397	1397	17748	17748	17534	17534	40071	40071	51119	51119	19364	19364	45894	45894	50949	50949	19138	19138	40422	9642	3860	9642	3860	40422	6070	33231	31249	6070	31249	33231	38617	38617	1666	9248	16077	16077	1666	9248	22299	31213	9023	6970	22299	9023	6970	2703	31213	2703	39473	3617	2578	3617	2578	39473	48877	2476	2670	2289	2476	2289	2670	48877	216126	14059	14059	1066	1066	32217	4541	4541	9619	32217	6036	9619	23460	33686	23460	11191	58128	33686	11191	58128	6036	21678	21678	1664	1664	2047	866	2047	866	4257	4257	6702	39527	73796	6702	31445	31445	39527	4828	31942	28847	28847	4828	73796	33904	31942	3097	3097	42494	5372	5372	30312	33904	42494	9132	30312	216126	9132	1527	1527	42456	25355	25355	14611	42456	14611	16661	16661	4436	4436	4325	4325	7089	9007	7089	9007	18054	18054	11773	11773	3925	3925	7782	6782	7782	6782	25293	25293	21532	14727	21532	14727	31556	39161	31556	6941	39161	6941	68928	24671	24671	42405	42405	68928	84761	84761	34781	34781	1223338	1223338	586310	586310	404207	494157	404207	494157	492333	511690	511690	492333	587417	587417	540265	406027	540265	406027	603205	603205	641266	641266
R00093	61031	61031	142749	142749	165004	165004	172117	172117	278419	278419	156563	156563	282667	282667	127234	127234	92012	92012	220883	20051	30584	20051	30584	220883	12308	203286	153991	12308	153991	203286	112267	112267	43986	25356	79552	79552	43986	25356	174683	175488	12668	29780	174683	12668	29780	26797	175488	26797	202370	16494	11388	16494	11388	202370	280829	77171	11249	12550	77171	12550	11249	280829	270525	117131	117131	4549	4549	245639	14262	14262	33982	245639	749275	33982	180981	211141	180981	117147	334681	211141	117147	334681	749275	42312	42312	9703	9703	43547	11779	43547	11779	14524	14524	26400	285028	255591	26400	146692	146692	285028	763715	217168	204124	204124	763715	255591	194546	217168	38485	38485	339009	9127	9127	241126	194546	339009	37942	241126	270525	37942	13792	13792	190232	157229	157229	117109	190232	117109	138118	138118	20906	20906	19631	19631	32806	20221	32806	20221	127049	127049	19899	19899	9657	9657	5692	34650	5692	34650	190444	190444	140507	34910	140507	34910	222260	140433	222260	22161	140433	22161	346874	209059	209059	303564	303564	346874	276414	276414	210172	210172	2452052	2452052	3487412	3487412	2554129	2822237	2554129	2822237	2846804	1141560	1141560	2846804	2211961	2211961	2796147	2287797	2796147	2287797	4231110	4231110	3508928	3508928
